ts,combustible,precio
2026-08-19T07:28Z,g95e5,1.809
2026-08-19T07:28Z,gA,1.929
2026-08-19T07:28Z,gP,1.989
2026-08-21T06:23Z,g95e5,1.829
2026-08-21T06:23Z,gA,1.949
2026-08-21T06:23Z,gP,2.009
2026-08-21T06:23Z,gB,1.579
2026-09-01T12:09Z,g95e5,1.859
2026-09-01T12:09Z,gA,1.829
2026-09-01T12:09Z,gP,1.889
2026-09-05T10:58Z,g95e5,1.909
2026-09-05T10:58Z,gA,1.879
2026-09-05T10:58Z,gP,1.939
2026-09-05T10:58Z,gB,1.609
2026-09-08T06:37Z,g95e5,1.939
2026-09-10T23:29Z,g95e5,1.959
2026-09-10T23:29Z,gA,1.909
2026-09-10T23:29Z,gP,1.969
2026-09-10T23:29Z,gB,1.629
2026-09-16T17:20Z,g95e5,2.009
2026-09-16T17:20Z,gA,1.959
2026-09-16T17:20Z,gP,2.019
2026-09-16T17:20Z,gB,1.709
2026-09-17T23:10Z,gA,2.009
2026-09-17T23:10Z,gP,2.069
2026-09-17T23:10Z,gB,1.759
2026-09-19T11:40Z,g95e5,2.029
2026-09-19T11:40Z,gA,2.039
2026-09-19T11:40Z,gP,2.099
