ts,combustible,precio
2026-08-16T15:09Z,gA,1.945
2026-08-16T18:10Z,gA,1.935
2026-08-17T07:41Z,gA,1.945
2026-08-17T09:27Z,g95e5,1.815
2026-08-17T10:19Z,gA,1.935
2026-08-17T13:30Z,g95e5,1.805
2026-08-17T14:15Z,g95e5,1.815
2026-08-17T17:15Z,g95e5,1.805
2026-08-17T22:11Z,g95e5,1.815
2026-08-17T22:11Z,gA,1.945
2026-08-17T22:11Z,gP,2.005
2026-08-17T22:11Z,g98e5,1.935
2026-08-18T08:20Z,gA,1.955
2026-08-18T10:15Z,g95e5,1.825
2026-08-18T11:14Z,gA,1.945
2026-08-18T13:34Z,g95e5,1.815
2026-08-18T14:20Z,gA,1.955
2026-08-18T18:17Z,gA,1.945
2026-08-18T22:09Z,gA,1.949
2026-08-18T22:09Z,gP,2.009
2026-08-18T22:09Z,glp,1.165
2026-08-19T09:20Z,g95e5,1.825
2026-08-19T09:20Z,gA,1.959
2026-08-19T13:35Z,g95e5,1.815
2026-08-19T13:35Z,gA,1.949
2026-08-19T14:21Z,g95e5,1.825
2026-08-19T14:21Z,gA,1.959
2026-08-19T18:15Z,g95e5,1.815
2026-08-19T18:15Z,gA,1.949
2026-08-19T22:12Z,g95e5,1.825
2026-08-19T22:12Z,gA,1.975
2026-08-19T22:12Z,gP,2.035
2026-08-19T22:12Z,g98e5,1.945
2026-08-20T09:21Z,g95e5,1.835
2026-08-20T10:17Z,gA,1.985
2026-08-20T12:21Z,g95e5,1.825
2026-08-20T13:37Z,gA,1.975
2026-08-20T14:23Z,g95e5,1.835
2026-08-20T16:19Z,gA,1.985
2026-08-20T17:17Z,g95e5,1.825
2026-08-20T18:19Z,gA,1.975
2026-08-20T22:14Z,gA,1.965
2026-08-20T22:14Z,g98e5,1.955
2026-08-21T08:23Z,gA,1.975
2026-08-21T09:23Z,g95e5,1.835
2026-08-21T11:14Z,gA,1.965
2026-08-21T13:36Z,g95e5,1.825
2026-08-21T14:22Z,g95e5,1.835
2026-08-21T14:22Z,gA,1.975
2026-08-21T17:17Z,g95e5,1.825
2026-08-21T17:17Z,gA,1.965
2026-08-21T22:10Z,gA,1.975
2026-08-21T22:10Z,g98e5,1.945
2026-08-22T09:15Z,g95e5,1.835
2026-08-22T09:15Z,gA,1.985
2026-08-22T12:13Z,g95e5,1.825
2026-08-22T12:13Z,gA,1.975
2026-08-22T15:09Z,gA,1.985
2026-08-22T18:11Z,gA,1.975
2026-08-23T09:15Z,g95e5,1.835
2026-08-23T09:15Z,gA,1.985
2026-08-23T12:13Z,g95e5,1.825
2026-08-23T12:13Z,gA,1.975
2026-08-23T15:10Z,g95e5,1.835
2026-08-23T15:10Z,gA,1.985
2026-08-23T17:11Z,g95e5,1.825
2026-08-23T18:10Z,gA,1.975
2026-08-24T08:33Z,g95e5,1.835
2026-08-24T08:33Z,gA,1.985
2026-08-24T11:16Z,g95e5,1.825
2026-08-24T11:16Z,gA,1.975
2026-08-24T14:30Z,g95e5,1.835
2026-08-24T15:26Z,gA,1.985
2026-08-24T17:20Z,g95e5,1.825
2026-08-24T18:20Z,gA,1.975
2026-08-24T22:13Z,g95e5,1.829
2026-08-24T22:13Z,gA,1.979
2026-08-24T22:13Z,gP,2.039
2026-08-24T22:13Z,g98e5,1.949
2026-08-25T06:22Z,gA,1.989
2026-08-25T09:23Z,g95e5,1.839
2026-08-25T09:23Z,gA,1.979
2026-08-25T12:21Z,g95e5,1.829
2026-08-25T13:39Z,gA,1.989
2026-08-25T16:22Z,gA,1.979
2026-08-25T22:13Z,glp,1.185
2026-08-26T07:35Z,gA,1.989
2026-08-26T09:28Z,g95e5,1.839
2026-08-26T10:22Z,gA,1.979
2026-08-26T12:23Z,g95e5,1.829
2026-08-26T14:32Z,g95e5,1.839
2026-08-26T14:32Z,gA,1.989
2026-08-26T18:32Z,g95e5,1.829
2026-08-26T18:32Z,gA,1.979
2026-08-27T02:19Z,gA,1.969
2026-08-27T02:19Z,gP,2.029
2026-08-27T23:17Z,gA,1.965
2026-08-27T23:17Z,gP,2.035
2026-08-27T23:17Z,g98e5,1.959
2026-08-28T07:15Z,gA,1.975
2026-08-28T19:40Z,gA,1.965
2026-08-29T02:30Z,gA,1.955
2026-08-29T02:30Z,gP,2.015
2026-08-29T02:30Z,g98e5,1.949
2026-08-29T17:57Z,gA,1.965
2026-08-29T20:13Z,gA,1.955
2026-08-30T11:12Z,g95e5,1.839
2026-08-30T11:12Z,gA,1.965
2026-08-30T18:52Z,g95e5,1.829
2026-08-30T18:52Z,gA,1.955
2026-08-31T10:09Z,g95e5,1.839
