ts,combustible,precio
2026-08-17T06:26Z,gA,1.984
2026-08-17T06:26Z,gP,2.084
2026-08-17T09:27Z,g95e5,1.804
2026-08-17T09:27Z,g95e5p,1.904
2026-08-17T13:30Z,g95e5,1.814
2026-08-17T13:30Z,gA,1.974
2026-08-17T13:30Z,gP,2.074
2026-08-17T13:30Z,g95e5p,1.914
2026-08-18T06:20Z,gA,1.964
2026-08-18T06:20Z,gP,2.064
2026-08-18T08:20Z,g95e5,1.804
2026-08-18T08:20Z,g95e5p,1.904
2026-08-18T10:15Z,gA,1.974
2026-08-18T10:15Z,gP,2.074
2026-08-18T13:34Z,g95e5,1.814
2026-08-18T13:34Z,g95e5p,1.914
2026-08-18T22:09Z,gA,1.994
2026-08-18T22:09Z,gP,2.094
2026-08-19T06:21Z,gA,1.984
2026-08-19T06:21Z,gP,2.084
2026-08-19T08:21Z,g95e5,1.804
2026-08-19T08:21Z,g95e5p,1.904
2026-08-19T09:20Z,gA,1.994
2026-08-19T09:20Z,gP,2.094
2026-08-19T13:35Z,g95e5,1.814
2026-08-19T13:35Z,g95e5p,1.914
2026-08-19T22:12Z,g95e5,1.834
2026-08-19T22:12Z,gA,2.004
2026-08-19T22:12Z,gP,2.104
2026-08-19T22:12Z,g95e5p,1.934
2026-08-20T06:22Z,gA,2.014
2026-08-20T06:22Z,gP,2.114
2026-08-20T08:22Z,g95e5,1.854
2026-08-20T08:22Z,g95e5p,1.954
2026-08-20T09:21Z,gA,2.004
2026-08-20T09:21Z,gP,2.104
2026-08-20T12:21Z,g95e5,1.834
2026-08-20T12:21Z,g95e5p,1.934
2026-08-21T08:23Z,g95e5,1.844
2026-08-21T08:23Z,g95e5p,1.944
2026-08-21T09:23Z,gA,1.994
2026-08-21T09:23Z,gP,2.094
2026-08-21T13:36Z,g95e5,1.834
2026-08-21T13:36Z,gA,2.004
2026-08-21T13:36Z,gP,2.104
2026-08-21T13:36Z,g95e5p,1.934
2026-08-22T06:17Z,gA,1.994
2026-08-22T06:17Z,gP,2.094
2026-08-22T12:13Z,gA,2.004
2026-08-22T12:13Z,gP,2.104
2026-08-23T08:14Z,gA,2.014
2026-08-23T08:14Z,gP,2.114
2026-08-23T10:11Z,gA,2.004
2026-08-23T10:11Z,gP,2.104
2026-08-23T12:13Z,gA,2.014
2026-08-23T12:13Z,gP,2.114
2026-08-23T15:10Z,gA,2.004
2026-08-23T15:10Z,gP,2.104
2026-08-24T07:47Z,g95e5,1.844
2026-08-24T07:47Z,g95e5p,1.944
2026-08-24T08:33Z,gA,2.014
2026-08-24T08:33Z,gP,2.114
2026-08-24T10:25Z,g95e5,1.834
2026-08-24T10:25Z,g95e5p,1.934
2026-08-24T11:16Z,gA,2.004
2026-08-24T11:16Z,gP,2.104
