ts,combustible,precio
2026-08-17T10:19Z,g95e5,1.465
2026-08-17T10:19Z,gA,1.555
2026-08-17T10:19Z,gP,1.645
2026-08-28T19:40Z,g95e5,1.469
2026-08-28T19:40Z,gA,1.588
2026-08-28T19:40Z,gP,1.655
2026-08-31T10:09Z,gA,1.559
2026-08-31T10:09Z,gP,1.649
2026-09-03T06:34Z,g95e5,1.495
2026-09-03T06:34Z,gA,1.585
2026-09-03T06:34Z,gP,1.675
2026-09-03T06:34Z,g98e5,1.649
2026-09-08T06:37Z,g95e5,1.505
2026-09-08T06:37Z,gA,1.595
2026-09-08T06:37Z,gP,1.685
2026-09-08T06:37Z,g98e5,1.659
2026-09-09T10:12Z,g95e5,1.515
2026-09-09T10:12Z,gA,1.605
2026-09-09T10:12Z,gP,1.695
2026-09-09T10:12Z,g98e5,1.669
2026-09-16T06:55Z,g95e5,1.548
2026-09-16T06:55Z,gA,1.648
2026-09-16T06:55Z,g98e5,1.678
2026-09-17T07:05Z,g95e5,1.525
2026-09-17T07:05Z,gA,1.639
2026-09-17T07:05Z,gP,1.719
2026-09-17T07:05Z,g98e5,1.679
2026-09-18T06:46Z,g95e5,1.535
2026-09-18T06:46Z,gA,1.649
2026-09-18T06:46Z,gP,1.729
2026-09-19T11:40Z,g95e5,1.545
2026-09-19T11:40Z,gA,1.659
2026-09-19T11:40Z,gP,1.749
2026-09-19T11:40Z,g98e5,1.689
