ts,combustible,precio
2026-08-16T15:09Z,gA,1.959
2026-08-16T18:10Z,gA,1.949
2026-08-17T09:27Z,g95e5,1.849
2026-08-17T09:27Z,gA,1.959
2026-08-17T13:30Z,g95e5,1.839
2026-08-17T13:30Z,gA,1.949
2026-08-17T22:11Z,g95e5,1.849
2026-08-17T22:11Z,gA,1.959
2026-08-17T22:11Z,gP,2.019
2026-08-17T22:11Z,g98e5,1.969
2026-08-17T22:11Z,gB,1.739
2026-08-18T10:15Z,g95e5,1.859
2026-08-18T13:34Z,g95e5,1.849
2026-08-18T13:34Z,gA,1.969
2026-08-18T15:19Z,gA,1.959
2026-08-18T22:09Z,gA,1.949
2026-08-18T22:09Z,gP,2.009
2026-08-18T22:09Z,glp,1.129
2026-08-18T22:09Z,gB,1.744
2026-08-19T09:20Z,g95e5,1.859
2026-08-19T09:20Z,gA,1.959
2026-08-19T13:35Z,g95e5,1.849
2026-08-19T13:35Z,gA,1.949
2026-08-19T22:12Z,g95e5,1.859
2026-08-19T22:12Z,gA,1.969
2026-08-19T22:12Z,gP,2.029
2026-08-19T22:12Z,g98e5,1.979
2026-08-19T22:12Z,gB,1.764
2026-08-20T09:21Z,g95e5,1.869
2026-08-20T11:15Z,gA,1.979
2026-08-20T12:21Z,g95e5,1.859
2026-08-20T14:23Z,gA,1.969
2026-08-20T22:14Z,g95e5,1.865
2026-08-20T22:14Z,gP,2.039
2026-08-20T22:14Z,g98e5,1.995
2026-08-20T22:14Z,gB,1.745
2026-08-21T08:23Z,gA,1.979
2026-08-21T09:23Z,g95e5,1.875
2026-08-21T11:14Z,gA,1.969
2026-08-21T13:36Z,g95e5,1.865
2026-08-21T22:10Z,gA,1.979
2026-08-21T22:10Z,g98e5,1.985
2026-08-22T09:15Z,g95e5,1.875
2026-08-22T09:15Z,gA,1.989
2026-08-22T12:13Z,g95e5,1.865
2026-08-22T12:13Z,gA,1.979
2026-08-23T09:15Z,g95e5,1.875
2026-08-23T09:15Z,gA,1.989
2026-08-23T12:13Z,g95e5,1.865
2026-08-23T12:13Z,gA,1.979
2026-08-23T17:11Z,g95e5,1.875
2026-08-23T19:13Z,g95e5,1.865
2026-08-24T08:33Z,gA,1.989
2026-08-24T09:34Z,g95e5,1.875
2026-08-24T11:16Z,gA,1.979
2026-08-24T12:20Z,g95e5,1.865
2026-08-24T22:13Z,gA,1.985
2026-08-24T22:13Z,gP,2.045
2026-08-24T22:13Z,gB,1.750
2026-08-25T09:23Z,g95e5,1.875
2026-08-25T11:15Z,gA,1.995
2026-08-25T12:21Z,g95e5,1.865
2026-08-25T14:32Z,gA,1.985
2026-08-25T22:13Z,gA,1.989
2026-08-25T22:13Z,gP,2.049
2026-08-25T22:13Z,glp,1.139
2026-08-26T07:35Z,gA,1.999
2026-08-26T09:28Z,g95e5,1.875
2026-08-26T09:28Z,gA,1.989
2026-08-26T12:23Z,g95e5,1.865
2026-08-26T12:23Z,gA,1.999
2026-08-26T14:32Z,gA,1.989
2026-08-27T02:19Z,gA,1.985
2026-08-27T02:19Z,gP,2.045
2026-08-27T02:19Z,gB,1.740
2026-08-27T13:12Z,gA,1.995
2026-08-27T23:17Z,gA,1.969
2026-08-27T23:17Z,gP,2.039
2026-08-27T23:17Z,g98e5,1.995
2026-08-27T23:17Z,gB,1.755
2026-08-29T02:30Z,g95e5,1.859
2026-08-29T02:30Z,gA,1.965
2026-08-29T02:30Z,gP,2.025
2026-08-29T02:30Z,g98e5,1.979
2026-08-29T02:30Z,gB,1.745
2026-08-29T09:27Z,gA,1.975
2026-08-29T14:44Z,gA,1.965
2026-08-30T11:12Z,g95e5,1.869
2026-08-30T15:33Z,g95e5,1.859
2026-08-30T18:52Z,g95e5,1.869
2026-08-30T21:41Z,g95e5,1.859
2026-08-31T10:09Z,g95e5,1.869
2026-08-31T10:09Z,gA,1.975
