ts,combustible,precio
2026-08-16T17:10Z,gA,1.965
2026-08-16T20:08Z,gA,1.955
2026-08-17T08:28Z,gA,1.965
2026-08-17T09:27Z,g95e5,1.749
2026-08-17T11:14Z,gA,1.955
2026-08-17T13:30Z,g95e5,1.739
2026-08-17T17:15Z,g95e5,1.749
2026-08-17T20:12Z,g95e5,1.739
2026-08-17T22:11Z,g95e5,1.749
2026-08-17T22:11Z,gA,1.959
2026-08-17T22:11Z,gP,2.019
2026-08-17T22:11Z,g98e5,1.919
2026-08-18T08:20Z,g95e5,1.759
2026-08-18T11:14Z,g95e5,1.749
2026-08-18T16:16Z,g95e5,1.759
2026-08-18T19:19Z,g95e5,1.749
2026-08-18T22:09Z,gA,1.955
2026-08-18T22:09Z,gP,2.015
2026-08-19T07:28Z,g95e5,1.759
2026-08-19T10:16Z,g95e5,1.749
2026-08-19T16:16Z,g95e5,1.759
2026-08-19T16:16Z,gA,1.965
2026-08-19T19:16Z,g95e5,1.749
2026-08-19T19:16Z,gA,1.955
2026-08-19T22:12Z,g95e5,1.759
2026-08-19T22:12Z,gA,1.975
2026-08-19T22:12Z,gP,2.035
2026-08-19T22:12Z,g98e5,1.929
2026-08-20T08:22Z,g95e5,1.769
2026-08-20T11:15Z,g95e5,1.759
2026-08-20T16:19Z,g95e5,1.769
2026-08-20T17:17Z,gA,1.985
2026-08-20T19:22Z,g95e5,1.759
2026-08-20T20:15Z,gA,1.975
2026-08-20T22:14Z,gP,2.045
2026-08-20T22:14Z,g98e5,1.939
2026-08-21T08:23Z,g95e5,1.769
2026-08-21T11:14Z,g95e5,1.759
2026-08-21T16:17Z,g95e5,1.769
2026-08-21T16:17Z,gA,1.985
2026-08-21T19:18Z,g95e5,1.759
2026-08-21T19:18Z,gA,1.975
2026-08-21T22:10Z,gA,1.985
2026-08-21T22:10Z,g98e5,1.929
2026-08-22T08:14Z,g95e5,1.769
2026-08-22T08:14Z,gA,1.995
2026-08-22T12:13Z,g95e5,1.759
2026-08-22T12:13Z,gA,1.985
2026-08-23T09:15Z,g95e5,1.769
2026-08-23T09:15Z,gA,1.995
2026-08-23T12:13Z,g95e5,1.759
2026-08-23T12:13Z,gA,1.985
2026-08-23T17:11Z,g95e5,1.769
2026-08-23T17:11Z,gA,1.995
2026-08-23T21:10Z,g95e5,1.759
2026-08-23T21:10Z,gA,1.985
2026-08-24T08:33Z,g95e5,1.769
2026-08-24T11:16Z,g95e5,1.759
2026-08-24T16:21Z,g95e5,1.769
2026-08-24T16:21Z,gA,1.995
2026-08-24T19:20Z,g95e5,1.759
2026-08-24T19:20Z,gA,1.985
2026-08-24T22:13Z,g95e5,1.765
2026-08-24T22:13Z,gA,1.989
2026-08-24T22:13Z,gP,2.049
2026-08-24T22:13Z,g98e5,1.935
