ts,combustible,precio
2026-08-17T23:11Z,g95e5,1.759
2026-08-17T23:11Z,g98e5,1.898
2026-08-18T23:10Z,g95e5,1.769
2026-08-18T23:10Z,gA,1.909
2026-08-18T23:10Z,gP,1.998
2026-08-18T23:10Z,g98e5,1.909
2026-08-18T23:10Z,gB,1.645
2026-08-19T23:11Z,gA,1.919
2026-08-19T23:11Z,gP,2.009
2026-08-19T23:11Z,gB,1.649
2026-08-20T23:14Z,g95e5,1.779
2026-08-20T23:14Z,gA,1.929
2026-08-20T23:14Z,gP,2.019
2026-08-20T23:14Z,g98e5,1.919
2026-08-20T23:14Z,gB,1.669
2026-08-21T23:11Z,gA,1.934
2026-08-21T23:11Z,gP,2.025
2026-08-21T23:11Z,gB,1.664
2026-08-24T23:12Z,g95e5,1.785
2026-08-24T23:12Z,gA,1.939
2026-08-24T23:12Z,gP,2.029
2026-08-24T23:12Z,g98e5,1.925
2026-08-25T23:15Z,g95e5,1.789
2026-08-25T23:15Z,g98e5,1.929
2026-08-25T23:15Z,gB,1.669
2026-08-27T02:19Z,g95e5,1.775
2026-08-27T02:19Z,g98e5,1.915
2026-08-28T19:40Z,g95e5,1.769
2026-08-28T19:40Z,g98e5,1.909
2026-08-28T19:40Z,gB,1.658
2026-08-29T02:30Z,gA,1.928
2026-08-29T02:30Z,gP,2.019
2026-08-29T02:30Z,gB,1.655
2026-09-01T01:28Z,g95e5,1.794
2026-09-01T01:28Z,gA,1.819
2026-09-01T01:28Z,gP,1.909
2026-09-01T01:28Z,g98e5,1.934
2026-09-01T01:28Z,gB,1.664
