ts,combustible,precio
2026-08-17T22:11Z,g95e5,1.755
2026-08-17T22:11Z,gA,1.875
2026-08-17T22:11Z,gP,1.965
2026-08-17T22:11Z,g98e5,1.925
2026-08-17T22:11Z,gB,1.625
2026-08-21T22:10Z,g95e5,1.765
2026-08-21T22:10Z,gA,1.899
2026-08-21T22:10Z,gP,1.989
2026-08-21T22:10Z,g98e5,1.935
2026-08-21T22:10Z,gB,1.669
2026-08-24T22:13Z,g95e5,1.769
2026-08-24T22:13Z,gA,1.905
2026-08-24T22:13Z,gP,2.015
2026-08-24T22:13Z,g98e5,1.939
2026-08-24T22:13Z,gB,1.674
2026-08-27T02:19Z,gA,1.895
2026-08-27T02:19Z,gP,2.005
2026-08-27T02:19Z,gB,1.664
2026-08-27T23:17Z,gA,1.889
2026-08-27T23:17Z,gP,2.009
2026-08-27T23:17Z,g98e5,1.949
2026-08-27T23:17Z,gB,1.665
2026-08-29T02:30Z,gA,1.879
2026-08-29T02:30Z,gP,1.989
2026-08-29T02:30Z,g98e5,1.939
2026-08-29T02:30Z,gB,1.655
2026-08-31T22:05Z,g95e5,1.830
2026-08-31T22:05Z,gA,1.758
2026-08-31T22:05Z,gP,1.868
2026-08-31T22:05Z,g98e5,2.000
2026-09-01T22:52Z,g95e5,1.849
2026-09-01T22:52Z,gA,1.765
2026-09-01T22:52Z,gP,1.845
2026-09-01T22:52Z,g98e5,2.009
