ts,combustible,precio
2026-08-17T10:19Z,g95e5,1.819
2026-08-17T10:19Z,gP,2.039
2026-08-17T10:19Z,g98e5,1.949
2026-08-18T04:22Z,g95e5,1.829
2026-08-18T04:22Z,gA,1.969
2026-08-18T04:22Z,gP,2.049
2026-08-18T04:22Z,g98e5,1.959
2026-08-19T04:24Z,g95e5,1.839
2026-08-19T04:24Z,gA,1.979
2026-08-19T04:24Z,g98e5,1.969
2026-08-19T04:24Z,gB,1.739
2026-08-21T09:23Z,g95e5,1.849
2026-08-21T09:23Z,gA,1.989
2026-08-21T09:23Z,gP,2.069
2026-08-21T09:23Z,g98e5,1.979
2026-08-21T09:23Z,gB,1.749
2026-08-25T04:26Z,gA,1.999
2026-08-25T04:26Z,gP,2.099
2026-08-25T04:26Z,g98e5,1.969
2026-08-25T04:26Z,gB,1.759
2026-08-29T09:27Z,gA,1.989
2026-08-29T09:27Z,gP,2.079
2026-08-29T09:27Z,g98e5,1.949
2026-09-01T06:52Z,g95e5,1.879
2026-09-01T06:52Z,gA,1.959
2026-09-01T06:52Z,gP,2.049
2026-09-01T06:52Z,g98e5,1.979
2026-09-01T06:52Z,gB,1.749
2026-09-01T12:09Z,g95e5,1.889
2026-09-01T12:09Z,gA,1.889
2026-09-01T12:09Z,gP,1.989
2026-09-01T12:09Z,g98e5,1.999
2026-09-03T06:34Z,g95e5,1.919
2026-09-03T06:34Z,gA,1.879
2026-09-03T06:34Z,gP,1.969
2026-09-03T06:34Z,g98e5,2.049
2026-09-03T06:34Z,gB,1.739
2026-09-04T06:37Z,g95e5,1.939
2026-09-04T06:37Z,gA,1.899
2026-09-04T06:37Z,gP,1.979
2026-09-04T06:37Z,gB,1.749
