ts,combustible,precio
2026-08-19T07:28Z,gA,1.869
2026-08-19T07:28Z,gP,1.959
2026-08-21T07:33Z,gA,1.879
2026-08-21T07:33Z,gP,1.979
2026-08-22T08:14Z,gA,1.889
2026-08-27T13:12Z,g95e5,1.739
2026-08-27T13:12Z,gA,1.879
2026-08-27T13:12Z,gP,1.969
2026-08-28T19:40Z,g95e5,1.749
2026-08-28T19:40Z,gA,1.869
2026-08-28T19:40Z,g98e5,1.879
2026-09-02T10:01Z,g95e5,1.819
2026-09-02T10:01Z,gA,1.769
2026-09-02T10:01Z,gP,1.879
2026-09-02T10:01Z,g98e5,1.939
2026-09-03T11:47Z,g95e5,1.849
2026-09-03T11:47Z,gA,1.809
2026-09-03T11:47Z,gP,1.899
2026-09-03T11:47Z,g98e5,1.969
