ts,combustible,precio
2026-08-18T22:09Z,gA,1.509
2026-08-18T22:09Z,gP,1.619
2026-08-18T22:09Z,g98e5,1.589
2026-08-21T23:11Z,gA,1.539
2026-08-21T23:11Z,gP,1.649
2026-08-31T22:05Z,gA,1.559
2026-08-31T22:05Z,gP,1.659
2026-09-09T23:35Z,gP,1.669
2026-09-09T23:35Z,g98e5,1.599
2026-09-15T23:14Z,g95e5,1.489
2026-09-15T23:14Z,gA,1.599
2026-09-15T23:14Z,gP,1.699
2026-09-15T23:14Z,g98e5,1.619
2026-09-18T23:41Z,g95e5,1.499
2026-09-18T23:41Z,gA,1.659
2026-09-18T23:41Z,gP,1.759
2026-09-18T23:41Z,g98e5,1.639
2026-09-23T21:51Z,g95e5,1.519
2026-09-23T21:51Z,g98e5,1.649
