ts,combustible,precio
2026-08-24T13:57Z,g95e5,1.695
2026-08-24T13:57Z,gA,1.795
2026-08-24T13:57Z,gP,1.845
2026-09-01T12:09Z,gA,1.695
2026-09-01T12:09Z,gP,1.745
2026-09-03T11:47Z,g95e5,1.825
2026-09-07T16:08Z,g95e5,1.865
2026-09-07T16:08Z,gA,1.725
2026-09-07T16:08Z,gP,1.775
2026-09-16T12:16Z,g95e5,1.895
2026-09-16T12:16Z,gA,1.845
2026-09-16T12:16Z,gP,1.895
2026-09-17T12:49Z,g95e5,1.945
2026-09-17T12:49Z,gA,1.865
2026-09-17T12:49Z,gP,1.915
2026-09-18T11:55Z,g95e5,1.899
2026-09-18T11:55Z,gA,1.799
2026-09-18T11:55Z,gP,1.849
