ts,combustible,precio
2026-08-16T14:11Z,gA,1.969
2026-08-16T17:10Z,gA,1.959
2026-08-17T09:27Z,g95e5,1.759
2026-08-17T09:27Z,gA,1.969
2026-08-17T13:30Z,g95e5,1.749
2026-08-17T13:30Z,gA,1.959
2026-08-17T22:11Z,g95e5,1.759
2026-08-17T22:11Z,gA,1.975
2026-08-17T22:11Z,gP,2.035
2026-08-17T22:11Z,g98e5,1.889
2026-08-17T22:11Z,gB,1.575
2026-08-18T10:15Z,g95e5,1.769
2026-08-18T10:15Z,gA,1.985
2026-08-18T13:34Z,g95e5,1.759
2026-08-18T13:34Z,gA,1.975
2026-08-18T22:09Z,gA,1.979
2026-08-18T22:09Z,gP,2.039
2026-08-18T22:09Z,gB,1.580
2026-08-19T09:20Z,gA,1.989
2026-08-19T10:16Z,g95e5,1.769
2026-08-19T13:35Z,g95e5,1.759
2026-08-19T13:35Z,gA,1.979
2026-08-19T22:12Z,g95e5,1.769
2026-08-19T22:12Z,gA,1.999
2026-08-19T22:12Z,gP,2.059
2026-08-19T22:12Z,g98e5,1.899
2026-08-19T22:12Z,gB,1.600
2026-08-20T10:17Z,g95e5,1.779
2026-08-20T10:17Z,gA,2.009
2026-08-20T13:37Z,g95e5,1.769
2026-08-20T13:37Z,gA,1.999
2026-08-20T22:14Z,gP,2.069
2026-08-20T22:14Z,g98e5,1.909
2026-08-20T22:14Z,gB,1.609
2026-08-21T09:23Z,gA,2.009
2026-08-21T10:17Z,g95e5,1.779
2026-08-21T13:36Z,g95e5,1.769
2026-08-21T13:36Z,gA,1.999
2026-08-21T22:10Z,gP,2.059
2026-08-21T22:10Z,g98e5,1.899
2026-08-22T09:15Z,g95e5,1.779
2026-08-22T09:15Z,gA,2.009
2026-08-22T12:13Z,g95e5,1.769
2026-08-22T12:13Z,gA,1.999
2026-08-23T09:15Z,g95e5,1.779
2026-08-23T09:15Z,gA,2.009
2026-08-23T12:13Z,g95e5,1.769
2026-08-23T12:13Z,gA,1.999
2026-08-24T09:34Z,gA,2.009
2026-08-24T10:25Z,g95e5,1.779
2026-08-24T12:20Z,gA,1.999
2026-08-24T13:57Z,g95e5,1.769
2026-08-24T14:30Z,gA,2.009
2026-08-24T17:20Z,gA,1.999
2026-08-24T22:13Z,g95e5,1.775
2026-08-24T22:13Z,gA,2.005
2026-08-24T22:13Z,gP,2.065
2026-08-24T22:13Z,g98e5,1.905
2026-08-24T22:13Z,gB,1.614
2026-08-25T09:23Z,g95e5,1.785
2026-08-25T09:23Z,gA,2.015
2026-08-25T12:21Z,g95e5,1.775
2026-08-25T12:21Z,gA,2.005
2026-08-25T14:32Z,gA,2.015
2026-08-25T17:21Z,gA,2.005
2026-08-25T22:13Z,gA,1.999
2026-08-25T22:13Z,gP,2.059
2026-08-26T09:28Z,g95e5,1.785
2026-08-26T09:28Z,gA,2.009
2026-08-26T12:23Z,g95e5,1.775
2026-08-26T12:23Z,gA,1.999
2026-08-27T02:19Z,gA,1.989
2026-08-27T02:19Z,gP,2.049
2026-08-27T02:19Z,gB,1.604
2026-08-27T13:12Z,gA,1.999
2026-08-27T23:17Z,gA,1.985
2026-08-27T23:17Z,gP,2.055
2026-08-27T23:17Z,g98e5,1.915
2026-08-27T23:17Z,gB,1.605
2026-08-29T02:30Z,gA,1.975
2026-08-29T02:30Z,gP,2.035
2026-08-29T02:30Z,g98e5,1.905
2026-08-29T02:30Z,gB,1.595
2026-08-29T09:27Z,gA,1.985
2026-08-29T14:44Z,gA,1.975
2026-08-30T11:12Z,g95e5,1.785
2026-08-30T11:12Z,gA,1.985
2026-08-30T15:33Z,g95e5,1.775
2026-08-30T15:33Z,gA,1.975
2026-08-31T10:09Z,g95e5,1.785
2026-08-31T10:09Z,gA,1.985
2026-08-31T17:43Z,g95e5,1.775
2026-08-31T17:43Z,gA,1.975
2026-08-31T22:05Z,g95e5,1.836
2026-08-31T22:05Z,gA,1.854
2026-08-31T22:05Z,gP,1.914
2026-08-31T22:05Z,g98e5,1.966
2026-09-01T22:52Z,g95e5,1.855
2026-09-01T22:52Z,gA,1.839
2026-09-01T22:52Z,gP,1.889
2026-09-01T22:52Z,g98e5,1.985
2026-09-02T10:01Z,g95e5,1.865
2026-09-02T14:46Z,g95e5,1.855
2026-09-02T14:46Z,gA,1.849
