ts,combustible,precio
2026-08-20T07:31Z,g95e5,1.829
2026-08-20T07:31Z,gA,1.929
2026-08-20T07:31Z,gP,1.979
2026-08-20T07:31Z,g98e5,1.999
2026-08-24T07:47Z,g95e5,1.849
2026-08-24T07:47Z,gA,1.949
2026-08-24T07:47Z,gP,1.999
2026-09-01T12:09Z,g95e5,1.859
2026-09-01T12:09Z,gA,1.909
2026-09-01T12:09Z,gP,1.959
2026-09-01T12:09Z,g98e5,2.009
2026-09-02T10:01Z,g95e5,1.909
2026-09-02T10:01Z,g98e5,2.059
2026-09-03T11:47Z,g95e5,1.959
2026-09-03T11:47Z,g98e5,2.109
2026-09-04T11:48Z,g95e5,1.979
2026-09-04T11:48Z,g98e5,2.139
2026-09-08T11:48Z,g95e5,1.999
2026-09-08T11:48Z,gA,1.929
2026-09-08T11:48Z,gP,1.979
2026-09-08T11:48Z,g98e5,2.159
2026-09-14T14:29Z,g95e5,2.019
2026-09-14T14:29Z,gA,1.959
2026-09-14T14:29Z,gP,2.019
2026-09-14T14:29Z,g98e5,2.179
2026-09-15T12:17Z,g95e5,2.039
2026-09-15T12:17Z,gA,1.989
2026-09-15T12:17Z,gP,2.039
2026-09-15T12:17Z,g98e5,2.199
2026-09-17T12:49Z,g95e5,2.049
2026-09-17T12:49Z,gA,1.999
2026-09-17T12:49Z,gP,2.049
2026-09-17T12:49Z,g98e5,2.209
2026-09-21T14:36Z,g95e5,2.069
2026-09-21T14:36Z,gA,2.029
2026-09-21T14:36Z,gP,2.079
2026-09-21T14:36Z,g98e5,2.229
