ts,combustible,precio
2026-08-17T22:11Z,g95e5,1.759
2026-08-17T22:11Z,gA,1.875
2026-08-17T22:11Z,gP,1.965
2026-08-17T22:11Z,g98e5,1.899
2026-08-18T22:09Z,g95e5,1.775
2026-08-18T22:09Z,gA,1.889
2026-08-18T22:09Z,gP,1.979
2026-08-18T22:09Z,g98e5,1.915
2026-08-19T22:12Z,gA,1.899
2026-08-19T22:12Z,gP,1.989
2026-08-20T22:14Z,g95e5,1.785
2026-08-20T22:14Z,gA,1.915
2026-08-20T22:14Z,gP,2.005
2026-08-20T22:14Z,g98e5,1.925
2026-08-21T22:10Z,gA,1.905
2026-08-21T22:10Z,gP,1.995
2026-08-24T22:13Z,gA,1.909
2026-08-24T22:13Z,gP,1.999
