ts,combustible,precio
2026-08-17T22:11Z,g95e5,1.725
2026-08-17T22:11Z,gA,1.929
2026-08-17T22:11Z,gB,1.659
2026-08-18T22:09Z,g95e5,1.719
2026-08-18T22:09Z,gA,1.939
2026-08-18T22:09Z,gB,1.664
2026-08-19T22:12Z,g95e5,1.729
2026-08-19T22:12Z,gA,1.959
2026-08-19T22:12Z,gB,1.684
2026-08-20T22:14Z,gA,1.975
2026-08-20T22:14Z,gB,1.675
2026-08-21T22:10Z,gA,1.989
2026-08-24T22:13Z,g95e5,1.735
2026-08-24T22:13Z,gA,1.979
2026-08-24T22:13Z,gB,1.680
2026-08-27T02:19Z,gA,1.955
2026-08-27T02:19Z,gB,1.670
2026-08-27T23:17Z,gA,1.959
2026-08-27T23:17Z,gB,1.655
2026-08-29T02:30Z,gA,1.949
2026-08-29T02:30Z,gB,1.645
2026-08-31T22:05Z,g95e5,1.796
2026-08-31T22:05Z,gA,1.828
2026-09-01T22:52Z,g95e5,1.819
2026-09-01T22:52Z,gA,1.839
