ts,combustible,precio
2026-08-25T14:32Z,g95e5,1.469
2026-08-25T14:32Z,gA,1.559
2026-08-25T14:32Z,g98e5,1.609
2026-09-01T12:09Z,g95e5,1.479
2026-09-01T12:09Z,gA,1.589
2026-09-01T12:09Z,gP,1.639
2026-09-01T12:09Z,g98e5,1.619
2026-09-06T16:31Z,g95e5,1.499
2026-09-06T16:31Z,gA,1.599
2026-09-06T16:31Z,g98e5,1.629
2026-09-17T17:20Z,g95e5,1.519
2026-09-17T17:20Z,gA,1.619
2026-09-17T17:20Z,gP,1.649
2026-09-17T17:20Z,g98e5,1.649
2026-09-22T20:33Z,g95e5,1.559
2026-09-22T20:33Z,gA,1.689
2026-09-22T20:33Z,gP,1.810
2026-09-22T20:33Z,g98e5,1.679
