ts,combustible,precio
2026-08-24T20:15Z,g95e5,1.719
2026-08-24T20:15Z,gA,1.859
2026-08-25T22:13Z,g95e5,1.729
2026-08-25T22:13Z,gA,1.869
2026-08-31T17:43Z,g95e5,1.759
2026-08-31T17:43Z,gA,1.879
2026-09-01T06:52Z,gA,1.799
2026-09-02T10:01Z,g95e5,1.789
2026-09-02T10:01Z,gA,1.769
2026-09-03T21:29Z,g95e5,1.799
2026-09-03T21:29Z,gA,1.779
2026-09-04T18:37Z,gA,1.799
2026-09-07T16:08Z,g95e5,1.819
2026-09-08T19:02Z,g95e5,1.839
2026-09-08T19:02Z,gA,1.819
2026-09-09T10:12Z,g95e5,1.849
2026-09-09T10:12Z,gA,1.829
2026-09-11T11:53Z,g95e5,1.859
2026-09-11T11:53Z,gA,1.839
2026-09-11T23:36Z,g95e5,1.869
2026-09-11T23:36Z,gA,1.849
2026-09-13T06:51Z,g95e5,1.879
2026-09-13T06:51Z,gA,1.859
2026-09-14T14:29Z,g95e5,1.899
2026-09-14T14:29Z,gA,1.899
2026-09-14T22:48Z,g95e5,1.909
2026-09-14T22:48Z,gA,1.909
2026-09-15T12:17Z,g95e5,1.919
2026-09-15T12:17Z,gA,1.919
2026-09-15T17:21Z,gA,1.929
2026-09-16T12:16Z,g95e5,1.929
2026-09-16T12:16Z,gA,1.939
2026-09-17T12:49Z,g95e5,1.939
2026-09-17T12:49Z,gA,1.949
2026-09-17T17:20Z,gA,1.959
2026-09-19T11:40Z,g95e5,1.949
2026-09-19T11:40Z,gA,1.969
