ts,combustible,precio
2026-08-17T13:30Z,g95e5,1.819
2026-08-17T13:30Z,gA,1.939
2026-08-17T13:30Z,g98e5,1.969
2026-08-17T13:30Z,gB,1.789
2026-08-19T22:12Z,g95e5,1.839
2026-08-19T22:12Z,gA,1.959
2026-08-19T22:12Z,gP,2.019
2026-08-19T22:12Z,g98e5,1.989
2026-08-19T22:12Z,glp,1.129
2026-08-19T22:12Z,gB,1.799
2026-08-29T02:30Z,g95e5,1.859
2026-08-29T02:30Z,gA,1.949
2026-08-29T02:30Z,gP,2.009
2026-08-29T02:30Z,g98e5,2.009
2026-08-29T02:30Z,glp,1.139
2026-08-29T02:30Z,gB,1.789
2026-09-01T17:01Z,g95e5,1.899
2026-09-01T17:01Z,g98e5,2.049
