ts,combustible,precio
2026-08-20T11:15Z,g95e5,1.818
2026-08-20T11:15Z,gA,1.918
2026-08-20T11:15Z,gP,1.998
2026-08-20T11:15Z,g98e5,1.968
2026-09-01T12:09Z,g95e5,1.878
2026-09-01T12:09Z,gA,1.788
2026-09-01T12:09Z,gP,1.888
2026-09-01T12:09Z,g98e5,1.998
2026-09-03T15:19Z,g95e5,1.888
2026-09-03T15:19Z,gA,1.818
2026-09-03T15:19Z,gP,1.918
2026-09-04T11:48Z,g95e5,1.898
2026-09-04T11:48Z,gA,1.838
2026-09-04T11:48Z,gP,1.938
2026-09-07T16:08Z,g95e5,1.918
2026-09-07T16:08Z,gA,1.848
2026-09-07T16:08Z,gP,1.948
2026-09-07T16:08Z,g98e5,2.028
