ts,combustible,precio
2026-08-20T08:22Z,gA,1.908
2026-08-20T08:22Z,gP,1.978
2026-08-20T08:22Z,g98e5,1.888
2026-08-20T10:17Z,g98e5,1.828
2026-08-21T09:23Z,g95e5,1.784
2026-08-21T09:23Z,gA,1.928
2026-08-21T09:23Z,gP,2.014
2026-08-21T09:23Z,g98e5,1.870
2026-09-04T11:48Z,g95e5,1.893
2026-09-04T11:48Z,gA,1.873
2026-09-04T11:48Z,gP,1.963
2026-09-04T11:48Z,g98e5,1.983
2026-09-11T15:20Z,g95e5,1.963
2026-09-11T15:20Z,gA,1.933
2026-09-11T15:20Z,gP,2.023
2026-09-11T15:20Z,g98e5,2.043
2026-09-16T12:16Z,g95e5,2.023
2026-09-16T12:16Z,gA,1.983
2026-09-16T12:16Z,gP,2.073
2026-09-16T12:16Z,g98e5,2.103
2026-09-17T12:49Z,gA,2.013
2026-09-17T12:49Z,gP,2.103
2026-09-17T12:49Z,g98e5,2.113
2026-09-21T19:47Z,g95e5,2.043
2026-09-21T19:47Z,gA,2.033
2026-09-21T19:47Z,gP,2.123
2026-09-21T19:47Z,g98e5,2.133
2026-09-23T13:04Z,g95e5,2.018
2026-09-23T13:04Z,gA,2.008
2026-09-23T13:04Z,gP,2.098
2026-09-23T13:04Z,g98e5,2.108
