ts,combustible,precio
2026-08-17T08:28Z,g95e5,1.845
2026-08-17T11:14Z,g95e5,1.835
2026-08-17T22:11Z,g95e5,1.845
2026-08-17T22:11Z,gA,1.945
2026-08-17T22:11Z,g98e5,1.965
2026-08-17T22:11Z,gB,1.745
2026-08-18T08:20Z,g95e5,1.855
2026-08-18T11:14Z,g95e5,1.845
2026-08-18T14:20Z,gA,1.955
2026-08-18T18:17Z,gA,1.945
2026-08-18T22:09Z,gA,1.949
2026-08-18T22:09Z,glp,1.165
2026-08-18T22:09Z,gB,1.750
2026-08-19T09:20Z,g95e5,1.855
2026-08-19T09:20Z,gA,1.959
2026-08-19T13:35Z,g95e5,1.845
2026-08-19T13:35Z,gA,1.949
2026-08-19T14:21Z,gA,1.959
2026-08-19T18:15Z,gA,1.949
2026-08-19T22:12Z,g95e5,1.849
2026-08-19T22:12Z,gA,1.965
2026-08-19T22:12Z,g98e5,1.969
2026-08-19T22:12Z,gB,1.770
2026-08-20T09:21Z,g95e5,1.859
2026-08-20T12:21Z,g95e5,1.849
2026-08-20T13:37Z,gA,1.975
2026-08-20T16:19Z,g95e5,1.859
2026-08-20T16:19Z,gA,1.965
2026-08-20T19:22Z,g95e5,1.849
2026-08-20T22:14Z,g95e5,1.855
2026-08-20T22:14Z,g98e5,1.985
2026-08-20T22:14Z,gB,1.769
2026-08-21T09:23Z,g95e5,1.865
2026-08-21T13:36Z,g95e5,1.855
2026-08-21T16:17Z,g95e5,1.865
2026-08-21T17:17Z,gA,1.975
2026-08-21T19:18Z,g95e5,1.855
2026-08-21T21:12Z,gA,1.965
2026-08-21T22:10Z,g98e5,1.975
2026-08-22T09:15Z,g95e5,1.865
2026-08-22T12:13Z,g95e5,1.855
2026-08-22T17:10Z,gA,1.975
2026-08-22T20:09Z,gA,1.965
2026-08-23T09:15Z,g95e5,1.865
2026-08-23T12:13Z,g95e5,1.855
2026-08-23T17:11Z,gA,1.975
2026-08-23T19:13Z,gA,1.965
2026-08-24T09:34Z,g95e5,1.865
2026-08-24T12:20Z,g95e5,1.855
2026-08-24T12:20Z,gA,1.975
2026-08-24T15:26Z,gA,1.965
2026-08-24T22:13Z,g95e5,1.859
2026-08-24T22:13Z,gA,1.969
2026-08-24T22:13Z,g98e5,1.979
2026-08-24T22:13Z,gB,1.774
2026-08-25T08:27Z,g95e5,1.869
2026-08-25T10:19Z,gA,1.979
2026-08-25T11:15Z,g95e5,1.859
2026-08-25T13:39Z,gA,1.969
2026-08-25T16:22Z,gA,1.979
2026-08-25T19:21Z,gA,1.969
