ts,combustible,precio
2026-08-18T07:28Z,g95e5,1.836
2026-08-18T07:28Z,gA,1.947
2026-08-18T07:28Z,gP,2.099
2026-08-18T07:28Z,gB,1.709
2026-08-20T08:22Z,g95e5,1.846
2026-08-20T08:22Z,gA,1.977
2026-08-20T08:22Z,gP,2.119
2026-08-20T08:22Z,g98e5,1.998
2026-08-20T08:22Z,gB,1.729
2026-08-27T13:12Z,g95e5,1.836
2026-08-27T13:12Z,gA,1.947
2026-08-27T13:12Z,gP,2.099
2026-08-27T13:12Z,g98e5,1.988
2026-08-27T13:12Z,gB,1.709
2026-09-01T12:09Z,g95e5,1.866
2026-09-01T12:09Z,gA,1.907
2026-09-01T12:09Z,gP,2.079
2026-09-01T12:09Z,g98e5,2.018
2026-09-01T12:09Z,gB,1.699
