ts,combustible,precio
2026-08-18T13:34Z,g95e5,1.779
2026-08-18T13:34Z,gA,1.919
2026-08-18T13:34Z,gP,1.989
2026-08-18T13:34Z,g98e5,1.939
2026-09-01T17:01Z,g95e5,1.729
2026-09-01T17:01Z,gA,1.849
2026-09-01T17:01Z,gP,1.939
2026-09-01T17:01Z,g98e5,1.889
2026-09-01T22:52Z,g95e5,1.799
2026-09-01T22:52Z,gA,1.809
2026-09-01T22:52Z,gP,1.899
2026-09-01T22:52Z,g98e5,1.939
2026-09-02T14:46Z,g95e5,1.849
2026-09-02T14:46Z,g98e5,1.989
2026-09-03T15:19Z,g95e5,1.869
2026-09-03T15:19Z,gA,1.839
2026-09-03T15:19Z,gP,1.919
2026-09-03T15:19Z,g98e5,1.999
2026-09-04T15:14Z,g95e5,1.899
2026-09-04T15:14Z,gA,1.859
2026-09-04T15:14Z,gP,1.939
2026-09-04T15:14Z,g98e5,2.019
