ts,combustible,precio
2026-08-17T13:30Z,g95e5,1.799
2026-08-17T13:30Z,gA,1.939
2026-08-17T13:30Z,gP,2.039
2026-08-17T13:30Z,g98e5,1.939
2026-08-18T13:34Z,g95e5,1.819
2026-08-18T13:34Z,gA,1.949
2026-08-18T13:34Z,gP,2.049
2026-08-18T13:34Z,g98e5,1.949
2026-08-19T12:18Z,gA,1.969
2026-08-19T12:18Z,gP,2.069
2026-08-19T12:18Z,g98e5,1.969
2026-08-20T12:21Z,g95e5,1.829
2026-08-20T12:21Z,gA,1.989
2026-08-20T12:21Z,gP,2.079
2026-08-20T12:21Z,g98e5,1.979
2026-08-24T13:57Z,gP,2.089
2026-08-24T13:57Z,g98e5,1.999
2026-08-26T12:23Z,g95e5,1.839
2026-08-26T12:23Z,gA,1.999
2026-08-31T10:09Z,g95e5,1.849
2026-08-31T10:09Z,gA,1.959
2026-09-01T17:01Z,g95e5,1.899
2026-09-01T17:01Z,gA,1.859
2026-09-01T17:01Z,gP,1.979
2026-09-01T17:01Z,g98e5,2.049
