ts,combustible,precio
2026-08-17T15:14Z,g95e5,1.779
2026-08-17T15:14Z,gA,1.959
2026-08-17T15:14Z,gP,2.019
2026-08-17T15:14Z,g95e5p,1.869
2026-08-20T13:37Z,g95e5,1.799
2026-08-20T13:37Z,gA,1.989
2026-08-20T13:37Z,gP,2.049
2026-08-20T13:37Z,g95e5p,1.889
2026-08-31T17:43Z,g95e5,1.829
2026-08-31T17:43Z,gP,2.059
2026-08-31T17:43Z,g95e5p,1.909
2026-09-01T06:52Z,g95e5,1.869
2026-09-01T06:52Z,gA,1.859
2026-09-01T06:52Z,gP,1.919
2026-09-01T06:52Z,g95e5p,1.949
2026-09-02T23:38Z,g95e5,1.879
2026-09-04T21:06Z,g95e5,1.909
2026-09-04T21:06Z,gA,1.939
2026-09-04T21:06Z,gP,1.999
2026-09-04T21:06Z,g95e5p,1.979
2026-09-06T20:54Z,g95e5,1.939
2026-09-06T20:54Z,gA,1.929
2026-09-06T20:54Z,gP,1.989
2026-09-09T14:51Z,gA,1.949
2026-09-09T14:51Z,gP,1.999
2026-09-09T14:51Z,g95e5p,1.989
2026-09-12T11:19Z,g95e5,1.979
2026-09-12T11:19Z,gA,1.999
2026-09-12T11:19Z,gP,2.069
2026-09-12T11:19Z,g95e5p,2.019
