ts,combustible,precio
2026-08-18T14:20Z,g95e5,1.589
2026-08-18T14:20Z,gA,1.719
2026-08-24T16:21Z,gA,1.729
2026-08-26T14:32Z,g95e5,1.559
2026-08-26T14:32Z,gA,1.699
2026-08-28T19:40Z,g95e5,1.579
2026-09-01T17:01Z,g95e5,1.689
2026-09-01T17:01Z,gA,1.649
2026-09-07T16:08Z,g95e5,1.699
2026-09-08T15:27Z,g95e5,1.709
2026-09-09T10:12Z,g95e5,1.729
2026-09-09T10:12Z,gA,1.669
2026-09-09T14:51Z,g95e5,1.739
2026-09-09T14:51Z,gA,1.679
2026-09-15T12:17Z,gA,1.699
2026-09-15T17:21Z,g95e5,1.759
2026-09-15T17:21Z,gA,1.729
2026-09-16T12:16Z,g95e5,1.779
2026-09-16T12:16Z,gA,1.739
2026-09-17T12:49Z,g95e5,1.799
2026-09-17T12:49Z,gA,1.769
2026-09-18T15:17Z,g95e5,1.809
2026-09-18T15:17Z,gA,1.789
2026-09-21T14:36Z,g95e5,1.819
2026-09-21T14:36Z,gA,1.799
