ts,combustible,precio
2026-08-18T10:15Z,g95e5,1.629
2026-08-18T10:15Z,gA,1.759
2026-08-18T10:15Z,gP,1.789
2026-08-20T11:15Z,g95e5,1.639
2026-08-20T11:15Z,gA,1.779
2026-08-20T11:15Z,gP,1.809
2026-09-03T11:47Z,g95e5,1.699
2026-09-03T11:47Z,gA,1.759
2026-09-03T11:47Z,gP,1.789
2026-09-03T11:47Z,gB,1.489
2026-09-07T10:50Z,g95e5,1.769
2026-09-07T10:50Z,gB,1.539
2026-09-14T14:29Z,g95e5,1.799
2026-09-14T14:29Z,gA,1.779
2026-09-14T14:29Z,gP,1.809
2026-09-14T14:29Z,gB,1.659
2026-09-16T17:20Z,g95e5,1.829
2026-09-16T17:20Z,gA,1.829
2026-09-16T17:20Z,gP,1.859
2026-09-16T17:20Z,gB,1.679
