ts,combustible,precio
2026-08-17T11:14Z,gA,1.659
2026-08-17T11:14Z,gP,1.689
2026-08-17T11:14Z,g98e5,1.875
2026-08-20T10:17Z,gA,1.739
2026-08-20T10:17Z,gP,1.769
2026-08-20T10:17Z,g98e5,1.885
2026-08-20T22:14Z,gP,1.739
2026-08-21T12:20Z,g98e5,1.899
2026-08-21T22:10Z,gP,1.769
2026-08-24T09:34Z,gA,1.749
2026-08-24T09:34Z,gP,1.779
2026-08-24T09:34Z,g98e5,1.889
2026-08-25T09:23Z,g95e5,1.569
2026-08-25T09:23Z,gA,1.739
2026-08-25T09:23Z,gP,1.769
2026-08-25T09:23Z,g98e5,1.895
2026-08-26T14:32Z,g98e5,1.899
