ts,combustible,precio
2026-08-18T10:15Z,gA,1.769
2026-08-18T10:15Z,gP,1.779
2026-08-19T11:13Z,g95e5,1.719
2026-08-19T11:13Z,gA,1.779
2026-08-19T11:13Z,gP,1.789
2026-08-21T11:14Z,g95e5,1.699
2026-09-01T12:09Z,g95e5,1.759
2026-09-01T12:09Z,gA,1.658
2026-09-01T12:09Z,gP,1.668
2026-09-01T20:13Z,gA,1.656
2026-09-02T14:46Z,gA,1.675
2026-09-02T14:46Z,gP,1.685
2026-09-03T11:47Z,g95e5,1.749
2026-09-03T11:47Z,gA,1.656
2026-09-03T11:47Z,gP,1.666
2026-09-04T11:48Z,g95e5,1.759
2026-09-09T14:51Z,g95e5,1.779
2026-09-09T14:51Z,gA,1.689
2026-09-09T14:51Z,gP,1.699
2026-09-11T15:20Z,g95e5,1.789
2026-09-11T15:20Z,gA,1.705
2026-09-11T15:20Z,gP,1.715
2026-09-11T18:48Z,gA,1.719
2026-09-11T18:48Z,gP,1.729
