ts,id,combustible,precio
2026-09-24T00:03Z,3,gA,2.039
2026-09-24T00:03Z,3,gP,2.089
2026-09-24T00:03Z,6,gA,2.049
2026-09-24T00:03Z,6,gP,2.164
2026-09-24T00:03Z,16,gA,2.045
2026-09-24T00:03Z,19,g95e5,2.005
2026-09-24T00:03Z,19,g98e5,2.145
2026-09-24T00:03Z,26,g95e5,2.059
2026-09-24T00:03Z,26,gA,2.059
2026-09-24T00:03Z,26,gP,2.129
2026-09-24T00:03Z,27,gA,2.069
2026-09-24T00:03Z,27,gP,2.159
2026-09-24T00:03Z,28,gP,2.089
2026-09-24T00:03Z,29,gP,2.054
2026-09-24T00:03Z,47,gA,2.029
2026-09-24T00:03Z,47,gP,2.079
2026-09-24T00:03Z,48,gA,2.039
2026-09-24T00:03Z,49,gA,2.039
2026-09-24T00:03Z,51,gA,2.025
2026-09-24T00:03Z,52,g95e5,2.045
2026-09-24T00:03Z,52,g98e5,2.155
2026-09-24T00:03Z,55,g95e5,2.029
2026-09-24T00:03Z,55,gA,2.055
2026-09-24T00:03Z,55,gP,2.155
2026-09-24T00:03Z,55,g98e5,2.189
2026-09-24T00:03Z,59,gA,2.055
2026-09-24T00:03Z,60,gA,2.069
2026-09-24T00:03Z,60,gP,2.139
2026-09-24T00:03Z,64,gA,2.069
2026-09-24T00:03Z,64,gP,2.119
2026-09-24T00:03Z,66,gP,1.894
2026-09-24T00:03Z,66,g95e5p,1.944
2026-09-24T00:03Z,67,g95e5,2.009
2026-09-24T00:03Z,67,gA,1.979
2026-09-24T00:03Z,67,gP,2.029
2026-09-24T00:03Z,68,g95e5,2.009
2026-09-24T00:03Z,68,gA,1.979
2026-09-24T00:03Z,68,gP,2.029
2026-09-24T00:03Z,68,g98e5,2.119
2026-09-24T00:03Z,69,gA,1.969
2026-09-24T00:03Z,72,gP,1.939
2026-09-24T00:03Z,72,g95e5p,1.979
2026-09-24T00:03Z,76,gP,1.879
2026-09-24T00:03Z,76,g95e5p,1.909
2026-09-24T00:03Z,77,gA,2.049
2026-09-24T00:03Z,77,gP,2.164
2026-09-24T00:03Z,78,gA,2.049
2026-09-24T00:03Z,78,gP,2.099
2026-09-24T00:03Z,79,gA,2.055
2026-09-24T00:03Z,80,gA,2.049
2026-09-24T00:03Z,83,g95e5,2.055
2026-09-24T00:03Z,83,gA,2.055
2026-09-24T00:03Z,83,gP,2.105
2026-09-24T00:03Z,84,gA,2.045
2026-09-24T00:03Z,88,g95e5,2.059
2026-09-24T00:03Z,88,g98e5,2.169
2026-09-24T00:03Z,93,gA,2.039
2026-09-24T00:03Z,93,gP,2.089
2026-09-24T00:03Z,97,g95e5,2.029
2026-09-24T00:03Z,97,g98e5,2.189
2026-09-24T00:03Z,100,gA,2.045
2026-09-24T00:03Z,100,gP,2.145
2026-09-24T00:03Z,101,g95e5,2.025
