ts,id,combustible,precio
2026-09-14T01:55Z,27,g95e5,1.979
2026-09-14T01:55Z,27,gA,1.989
2026-09-14T01:55Z,27,gP,2.079
2026-09-14T01:55Z,28,g95e5,2.009
2026-09-14T01:55Z,28,gA,1.939
2026-09-14T01:55Z,28,gP,1.989
2026-09-14T01:55Z,28,g98e5,2.149
2026-09-14T01:55Z,29,g95e5,1.949
2026-09-14T01:55Z,29,gA,1.939
2026-09-14T01:55Z,29,gP,1.989
2026-09-14T01:55Z,66,gA,1.774
2026-09-14T01:55Z,66,gP,1.824
2026-09-14T01:55Z,67,g95e5,1.939
2026-09-14T01:55Z,68,g95e5,1.939
2026-09-14T01:55Z,68,g98e5,2.049
2026-09-14T01:55Z,69,gA,1.849
2026-09-14T01:55Z,69,gB,1.829
2026-09-14T01:55Z,72,g95e5,1.869
2026-09-14T01:55Z,72,g95e5p,1.919
2026-09-14T01:55Z,219,g95e5,1.949
2026-09-14T01:55Z,219,gA,1.919
2026-09-14T01:55Z,219,gP,1.969
2026-09-14T01:55Z,219,g95e5p,1.999
2026-09-14T01:55Z,220,g95e5,1.949
2026-09-14T01:55Z,220,gA,1.919
2026-09-14T01:55Z,220,gP,1.969
2026-09-14T01:55Z,220,g95e5p,1.999
2026-09-14T01:55Z,253,g95e5,1.964
2026-09-14T01:55Z,253,gA,1.899
2026-09-14T01:55Z,253,gP,1.949
2026-09-14T01:55Z,253,g95e5p,2.014
2026-09-14T01:55Z,301,g95e5,1.869
2026-09-14T01:55Z,301,gA,1.849
2026-09-14T01:55Z,301,gP,1.929
2026-09-14T01:55Z,301,g98e10,1.949
2026-09-14T01:55Z,301,gB,1.699
2026-09-14T01:55Z,308,gA,1.774
2026-09-14T01:55Z,308,gP,1.824
2026-09-14T01:55Z,358,g95e5,1.929
2026-09-14T01:55Z,358,gA,1.899
2026-09-14T01:55Z,358,gP,1.949
2026-09-14T01:55Z,358,g95e5p,1.979
2026-09-14T01:55Z,361,g95e5,1.909
2026-09-14T01:55Z,361,gA,1.879
2026-09-14T01:55Z,361,gP,1.929
2026-09-14T01:55Z,361,g95e5p,1.959
2026-09-14T01:55Z,363,g95e5,1.919
2026-09-14T01:55Z,363,gA,1.929
2026-09-14T01:55Z,363,gP,2.019
2026-09-14T01:55Z,363,g95e5p,1.969
2026-09-14T01:55Z,365,g95e5,1.809
2026-09-14T01:55Z,365,gA,1.819
2026-09-14T01:55Z,365,gP,1.869
2026-09-14T01:55Z,366,g95e5,1.909
2026-09-14T01:55Z,366,gA,1.919
2026-09-14T01:55Z,366,gP,1.969
2026-09-14T01:55Z,366,g95e5p,1.959
2026-09-14T01:55Z,409,g95e5,1.929
2026-09-14T01:55Z,409,g95e5p,1.979
2026-09-14T01:55Z,409,gB,1.769
2026-09-14T01:55Z,419,g95e5,2.009
2026-09-14T01:55Z,419,gA,1.999
2026-09-14T01:55Z,419,gP,2.064
2026-09-14T01:55Z,419,g98e5,2.139
2026-09-14T01:55Z,436,g95e5,1.959
2026-09-14T01:55Z,436,gA,1.919
2026-09-14T01:55Z,436,gP,1.969
2026-09-14T01:55Z,436,g95e5p,2.009
2026-09-14T01:55Z,437,g95e5,1.908
2026-09-14T01:55Z,437,gA,1.858
2026-09-14T01:55Z,437,gP,1.924
2026-09-14T01:55Z,437,g98e5,2.017
2026-09-14T01:55Z,437,gB,1.649
2026-09-14T01:55Z,508,g95e5,1.909
2026-09-14T01:55Z,520,gA,1.929
2026-09-14T01:55Z,520,gP,1.979
2026-09-14T01:55Z,543,g95e5,2.019
2026-09-14T01:55Z,543,gA,1.999
2026-09-14T01:55Z,543,gP,2.049
2026-09-14T01:55Z,543,g95e5p,2.069
2026-09-14T01:55Z,543,gB,1.749
2026-09-14T01:55Z,652,g95e5,1.979
2026-09-14T01:55Z,652,gA,1.959
2026-09-14T01:55Z,652,gP,2.049
