ts,combustible,precio
2026-08-19T08:21Z,g95e5,1.800
2026-08-19T08:21Z,gA,1.970
2026-08-19T08:21Z,gP,2.070
2026-08-19T08:21Z,g98e5,1.970
2026-08-20T20:15Z,g95e5,1.820
2026-08-20T20:15Z,gA,1.980
2026-08-20T20:15Z,gP,2.080
2026-08-20T20:15Z,g98e5,1.990
2026-08-20T20:15Z,glp,1.160
2026-08-23T09:15Z,g95e5,1.830
2026-08-23T09:15Z,g98e5,2.000
2026-08-28T19:40Z,gA,1.950
2026-08-28T19:40Z,gP,2.050
2026-09-01T12:09Z,g95e5,1.930
2026-09-01T12:09Z,gA,1.920
2026-09-01T12:09Z,gP,2.020
2026-09-01T12:09Z,g98e5,2.100
2026-09-02T10:01Z,gA,1.860
2026-09-02T10:01Z,gP,1.960
2026-09-03T15:19Z,gA,1.890
2026-09-03T15:19Z,gP,1.990
2026-09-06T09:46Z,g95e5,1.950
2026-09-06T09:46Z,gA,1.910
2026-09-06T09:46Z,gP,2.010
2026-09-06T09:46Z,g98e5,2.120
2026-09-09T10:12Z,g95e5,1.990
2026-09-09T10:12Z,gA,1.920
2026-09-09T10:12Z,gP,2.020
2026-09-09T10:12Z,g98e5,2.160
2026-09-10T11:54Z,g95e5,2.000
2026-09-10T11:54Z,gA,1.910
2026-09-10T11:54Z,gP,2.010
2026-09-10T11:54Z,g98e5,2.170
2026-09-10T11:54Z,glp,1.150
2026-09-11T11:53Z,g95e5,1.990
2026-09-11T11:53Z,gA,1.920
2026-09-11T11:53Z,gP,2.020
2026-09-11T11:53Z,g98e5,2.160
2026-09-12T11:19Z,g95e5,2.030
2026-09-12T11:19Z,gA,1.990
2026-09-12T11:19Z,gP,2.090
2026-09-12T11:19Z,g98e5,2.200
2026-09-13T12:23Z,g95e5,2.060
2026-09-13T12:23Z,gA,2.000
2026-09-13T12:23Z,gP,2.100
2026-09-13T12:23Z,g98e5,2.230
2026-09-16T12:16Z,g95e5,2.040
2026-09-16T12:16Z,gA,2.010
2026-09-16T12:16Z,gP,2.110
2026-09-16T12:16Z,g98e5,2.210
2026-09-17T12:49Z,g95e5,2.050
2026-09-17T12:49Z,gA,2.090
2026-09-17T12:49Z,gP,2.190
2026-09-17T12:49Z,g98e5,2.220
2026-09-17T12:49Z,glp,1.130
2026-09-18T11:55Z,g95e5,2.040
2026-09-18T11:55Z,gA,2.060
2026-09-18T11:55Z,gP,2.160
2026-09-18T11:55Z,g98e5,2.210
