ts,combustible,precio
2026-08-20T21:16Z,g95e5,1.739
2026-08-20T21:16Z,gA,1.839
2026-08-20T21:16Z,gP,1.889
2026-08-20T21:16Z,glp,1.179
2026-08-25T20:14Z,gA,1.799
2026-08-25T20:14Z,gP,1.849
2026-08-31T17:43Z,g95e5,1.799
2026-09-01T22:52Z,g95e5,1.839
2026-09-01T22:52Z,gA,1.759
2026-09-01T22:52Z,gP,1.809
2026-09-01T22:52Z,glp,1.189
2026-09-03T21:29Z,gA,1.799
2026-09-03T21:29Z,gP,1.849
2026-09-13T21:51Z,g95e5,1.899
2026-09-13T21:51Z,gA,1.859
2026-09-13T21:51Z,gP,1.909
2026-09-16T20:30Z,g95e5,1.959
2026-09-16T20:30Z,gA,1.899
2026-09-16T20:30Z,gP,1.949
2026-09-16T20:30Z,glp,1.199
2026-09-16T20:30Z,gB,1.699
