ts,combustible,precio
2026-08-17T20:12Z,g95e5,1.669
2026-08-17T20:12Z,gA,1.729
2026-08-18T20:10Z,g95e5,1.689
2026-08-18T20:10Z,gA,1.749
2026-08-19T08:21Z,g95e5,1.699
2026-08-19T08:21Z,gA,1.779
2026-08-23T21:10Z,g95e5,1.719
2026-08-23T21:10Z,gA,1.799
2026-08-28T19:40Z,g95e5,1.705
2026-08-28T19:40Z,gA,1.797
2026-09-01T01:28Z,g95e5,1.765
2026-09-01T01:28Z,gA,1.747
2026-09-01T12:09Z,gA,1.675
2026-09-01T17:01Z,gA,1.695
2026-09-02T21:23Z,gA,1.745
2026-09-03T11:47Z,gA,1.739
2026-09-03T18:56Z,g95e5,1.749
2026-09-03T18:56Z,gA,1.719
2026-09-03T21:29Z,g95e5,1.799
2026-09-03T21:29Z,gA,1.769
2026-09-04T18:37Z,g95e5,1.749
2026-09-04T18:37Z,gA,1.719
2026-09-08T15:27Z,g95e5,1.699
2026-09-08T15:27Z,gA,1.699
2026-09-08T22:05Z,g95e5,1.719
2026-09-08T22:05Z,gA,1.719
2026-09-10T21:15Z,g95e5,1.749
2026-09-10T21:15Z,gA,1.749
2026-09-14T14:29Z,g95e5,1.759
2026-09-14T14:29Z,gA,1.769
2026-09-14T22:48Z,g95e5,1.789
2026-09-14T22:48Z,gA,1.799
2026-09-15T20:31Z,g95e5,1.819
2026-09-15T20:31Z,gA,1.829
2026-09-16T17:20Z,g95e5,1.817
2026-09-16T17:20Z,gA,1.827
2026-09-16T23:19Z,g95e5,1.847
2026-09-16T23:19Z,gA,1.857
2026-09-18T21:19Z,g95e5,1.867
2026-09-18T21:19Z,gA,1.877
2026-09-21T14:36Z,g95e5,1.887
2026-09-21T14:36Z,gA,1.897
2026-09-21T22:53Z,g95e5,1.917
2026-09-21T22:53Z,gA,1.927
2026-09-23T13:04Z,gA,1.895
