ts,combustible,precio
2026-08-16T13:22Z,g95e5,1.765
2026-08-17T10:19Z,g95e5,1.775
2026-08-17T13:30Z,g95e5,1.765
2026-08-17T22:11Z,g95e5,1.769
2026-08-17T22:11Z,gA,1.915
2026-08-17T22:11Z,gP,1.975
2026-08-17T22:11Z,gB,1.605
2026-08-18T10:15Z,g95e5,1.779
2026-08-18T13:34Z,g95e5,1.769
2026-08-18T22:09Z,gA,1.909
2026-08-18T22:09Z,gP,1.969
2026-08-18T22:09Z,glp,1.165
2026-08-18T22:09Z,gB,1.610
2026-08-19T10:16Z,g95e5,1.779
2026-08-19T13:35Z,g95e5,1.769
2026-08-19T22:12Z,g95e5,1.779
2026-08-19T22:12Z,gA,1.905
2026-08-19T22:12Z,gP,1.965
2026-08-19T22:12Z,gB,1.630
2026-08-20T10:17Z,g95e5,1.789
2026-08-20T13:37Z,g95e5,1.779
2026-08-20T22:14Z,gA,1.909
2026-08-20T22:14Z,gP,1.979
2026-08-20T22:14Z,gB,1.635
2026-08-21T10:17Z,g95e5,1.789
2026-08-21T13:36Z,g95e5,1.779
2026-08-21T22:10Z,gA,1.925
2026-08-21T22:10Z,gP,1.985
2026-08-22T10:11Z,g95e5,1.789
2026-08-22T14:09Z,g95e5,1.779
2026-08-23T10:11Z,g95e5,1.789
2026-08-23T14:12Z,g95e5,1.779
2026-08-24T10:25Z,g95e5,1.789
2026-08-24T13:57Z,g95e5,1.779
2026-08-24T22:13Z,g95e5,1.789
2026-08-24T22:13Z,gA,1.939
2026-08-24T22:13Z,gP,1.999
2026-08-24T22:13Z,gB,1.640
2026-08-25T10:19Z,g95e5,1.799
2026-08-25T13:39Z,g95e5,1.789
2026-08-25T22:13Z,gA,1.945
2026-08-25T22:13Z,gP,2.005
2026-08-25T22:13Z,glp,1.175
2026-08-26T10:22Z,g95e5,1.799
2026-08-26T13:43Z,g95e5,1.789
2026-08-27T02:19Z,gA,1.915
2026-08-27T02:19Z,gP,1.975
2026-08-27T02:19Z,gB,1.630
2026-08-27T23:17Z,gA,1.905
2026-08-27T23:17Z,gB,1.615
2026-08-29T02:30Z,gA,1.915
2026-08-29T02:30Z,gB,1.605
2026-08-30T11:12Z,g95e5,1.799
2026-08-30T15:33Z,g95e5,1.789
2026-08-31T10:09Z,g95e5,1.799
2026-08-31T17:43Z,g95e5,1.789
2026-08-31T22:05Z,g95e5,1.850
2026-08-31T22:05Z,gA,1.794
2026-08-31T22:05Z,gP,1.854
2026-09-01T12:09Z,g95e5,1.860
2026-09-01T17:01Z,g95e5,1.850
2026-09-01T22:52Z,g95e5,1.859
2026-09-01T22:52Z,gA,1.785
2026-09-01T22:52Z,gP,1.835
2026-09-02T10:01Z,g95e5,1.869
2026-09-02T10:01Z,gA,1.795
2026-09-02T14:46Z,g95e5,1.859
2026-09-02T18:10Z,gA,1.785
2026-09-02T23:38Z,g95e5,1.885
2026-09-02T23:38Z,gA,1.819
2026-09-02T23:38Z,gP,1.869
2026-09-02T23:38Z,gB,1.645
2026-09-03T11:47Z,g95e5,1.895
2026-09-03T15:19Z,gA,1.829
2026-09-03T18:56Z,g95e5,1.885
2026-09-03T18:56Z,gA,1.819
2026-09-03T23:36Z,g95e5,1.905
2026-09-03T23:36Z,gA,1.829
2026-09-03T23:36Z,gP,1.889
