ts,combustible,precio
2026-08-17T20:12Z,g95e5,1.397
2026-08-17T20:12Z,gA,1.437
2026-08-19T16:16Z,g95e5,1.377
2026-08-19T16:16Z,gA,1.417
2026-08-23T21:10Z,g95e5,1.397
2026-08-23T21:10Z,gA,1.437
2026-08-24T16:21Z,g95e5,1.377
2026-08-24T16:21Z,gA,1.417
2026-08-28T19:40Z,g95e5,1.369
2026-09-02T10:01Z,gA,1.419
2026-09-02T21:23Z,g95e5,1.389
2026-09-02T21:23Z,gA,1.439
2026-09-03T11:47Z,g95e5,1.369
2026-09-03T15:19Z,g95e5,1.367
2026-09-03T15:19Z,gA,1.417
2026-09-03T21:29Z,g95e5,1.387
2026-09-03T21:29Z,gA,1.437
2026-09-04T15:14Z,g95e5,1.385
