ts,combustible,precio
2026-08-17T08:28Z,g95e5,1.837
2026-08-17T08:28Z,gA,1.879
2026-08-17T08:28Z,gP,1.925
2026-08-17T11:14Z,gP,1.885
2026-08-19T09:20Z,g95e5,1.827
2026-08-19T09:20Z,gA,1.899
2026-08-19T09:20Z,gP,1.965
2026-08-19T09:20Z,g95e5p,1.914
2026-08-24T11:16Z,g95e5,1.797
2026-08-24T11:16Z,gA,1.959
2026-08-24T11:16Z,gP,2.035
2026-08-24T11:16Z,g95e5p,1.874
2026-09-01T12:09Z,g95e5,1.877
2026-09-01T12:09Z,gA,1.839
2026-09-01T12:09Z,gP,1.915
2026-09-01T12:09Z,g95e5p,1.974
2026-09-02T10:01Z,g95e5,1.917
2026-09-02T10:01Z,gA,1.799
2026-09-02T10:01Z,gP,1.865
2026-09-02T10:01Z,g95e5p,1.984
2026-09-03T11:47Z,g95e5,1.937
2026-09-03T11:47Z,gA,1.829
2026-09-03T11:47Z,gP,1.895
2026-09-03T11:47Z,g95e5p,1.994
