ts,combustible,precio
2026-08-17T15:14Z,g95e5,1.619
2026-08-27T13:12Z,g95e5,1.589
2026-08-27T13:12Z,gA,1.689
2026-08-27T13:12Z,gP,1.789
2026-09-01T12:09Z,g95e5,1.719
2026-09-01T12:09Z,gA,1.649
2026-09-01T12:09Z,gP,1.749
2026-09-02T18:10Z,g95e5,1.689
2026-09-05T18:38Z,g95e5,1.699
2026-09-05T18:38Z,gA,1.669
2026-09-05T18:38Z,gP,1.769
2026-09-09T18:04Z,g95e5,1.749
2026-09-09T18:04Z,gA,1.699
2026-09-09T18:04Z,gP,1.799
2026-09-13T21:51Z,g95e5,1.779
2026-09-13T21:51Z,gA,1.749
2026-09-13T21:51Z,gP,1.849
2026-09-16T12:16Z,g95e5,1.819
2026-09-16T12:16Z,gA,1.799
2026-09-16T12:16Z,gP,1.899
2026-09-17T12:49Z,gA,1.829
2026-09-17T12:49Z,gP,1.929
