ts,combustible,precio
2026-08-17T22:11Z,g95e5,1.735
2026-08-17T22:11Z,gA,1.925
2026-08-17T22:11Z,gP,2.035
2026-08-17T22:11Z,gB,1.599
2026-08-18T22:09Z,gA,1.929
2026-08-18T22:09Z,gP,2.039
2026-08-18T22:09Z,gB,1.604
2026-08-19T22:12Z,g95e5,1.745
2026-08-19T22:12Z,gA,1.955
2026-08-19T22:12Z,gP,2.065
2026-08-19T22:12Z,gB,1.624
2026-08-20T22:14Z,g95e5,1.749
2026-08-20T22:14Z,gA,1.949
2026-08-20T22:14Z,gP,2.069
2026-08-20T22:14Z,gB,1.635
2026-08-21T22:10Z,g95e5,1.745
2026-08-21T22:10Z,gA,1.959
2026-08-24T22:13Z,g95e5,1.755
2026-08-24T22:13Z,gB,1.640
