ts,combustible,precio
2026-08-16T13:22Z,g95e5,1.764
2026-08-16T13:22Z,gA,1.954
2026-08-16T13:22Z,gP,2.044
2026-08-17T07:41Z,gA,1.964
2026-08-17T07:41Z,gP,2.054
2026-08-17T09:27Z,g95e5,1.784
2026-08-17T10:19Z,gA,1.954
2026-08-17T10:19Z,gP,2.044
2026-08-17T13:30Z,g95e5,1.764
2026-08-18T10:15Z,g95e5,1.774
2026-08-18T13:34Z,g95e5,1.764
2026-08-18T22:09Z,gA,1.974
2026-08-18T22:09Z,gP,2.064
2026-08-19T08:21Z,gA,1.984
2026-08-19T08:21Z,gP,2.074
2026-08-19T10:16Z,g95e5,1.754
2026-08-19T13:35Z,gA,1.974
2026-08-19T13:35Z,gP,2.064
2026-08-19T14:21Z,g95e5,1.764
2026-08-19T22:12Z,g95e5,1.784
2026-08-19T22:12Z,gA,1.984
2026-08-19T22:12Z,gP,2.074
2026-08-19T22:12Z,g98e5,1.924
2026-08-20T09:21Z,g95e5,1.774
2026-08-20T09:21Z,gA,1.994
2026-08-20T09:21Z,gP,2.084
2026-08-20T13:37Z,g95e5,1.794
2026-08-20T17:17Z,g95e5,1.784
2026-08-20T17:17Z,gA,1.984
2026-08-20T17:17Z,gP,2.074
2026-08-21T09:23Z,g95e5,1.774
2026-08-21T09:23Z,gA,1.974
2026-08-21T09:23Z,gP,2.064
2026-08-21T13:36Z,g95e5,1.784
2026-08-21T13:36Z,gA,1.984
2026-08-21T13:36Z,gP,2.074
2026-08-22T08:14Z,g95e5,1.804
2026-08-22T08:14Z,gA,1.994
2026-08-22T08:14Z,gP,2.084
2026-08-22T12:13Z,g95e5,1.784
2026-08-22T12:13Z,gA,1.984
2026-08-22T12:13Z,gP,2.074
2026-08-22T18:11Z,gA,1.994
2026-08-22T18:11Z,gP,2.084
2026-08-22T21:09Z,gA,1.984
2026-08-22T21:09Z,gP,2.074
2026-08-23T08:14Z,g95e5,1.804
2026-08-23T08:14Z,gA,1.994
2026-08-23T08:14Z,gP,2.084
2026-08-23T11:10Z,gA,1.984
2026-08-23T11:10Z,gP,2.074
2026-08-23T12:13Z,g95e5,1.784
2026-08-23T12:13Z,gA,1.974
2026-08-23T12:13Z,gP,2.064
2026-08-23T15:10Z,gA,1.984
2026-08-23T15:10Z,gP,2.074
2026-08-24T09:34Z,gA,1.974
2026-08-24T09:34Z,gP,2.064
2026-08-24T11:16Z,g95e5,1.774
2026-08-24T12:20Z,gA,1.984
2026-08-24T12:20Z,gP,2.074
2026-08-24T15:26Z,g95e5,1.784
2026-08-25T09:23Z,g95e5,1.794
2026-08-25T09:23Z,gA,1.974
2026-08-25T09:23Z,gP,2.064
2026-08-25T12:21Z,gA,1.984
2026-08-25T12:21Z,gP,2.074
2026-08-25T13:39Z,g95e5,1.784
2026-08-25T13:39Z,gA,1.994
2026-08-25T13:39Z,gP,2.084
2026-08-25T15:32Z,gA,1.984
2026-08-25T15:32Z,gP,2.074
2026-08-26T07:35Z,g95e5,1.794
2026-08-26T09:28Z,gA,1.974
2026-08-26T09:28Z,gP,2.064
2026-08-26T10:22Z,g95e5,1.784
2026-08-26T12:23Z,gA,1.984
2026-08-26T12:23Z,gP,2.074
2026-08-27T02:19Z,gP,2.064
2026-08-27T02:19Z,g98e5,1.914
2026-08-27T23:17Z,g95e5,1.789
2026-08-27T23:17Z,gA,1.989
2026-08-28T19:40Z,gA,1.984
2026-08-28T19:40Z,gP,2.059
2026-08-29T02:30Z,g95e5,1.789
2026-08-29T02:30Z,g98e5,1.914
2026-08-29T09:27Z,g95e5,1.799
2026-08-29T09:27Z,gA,2.004
2026-08-29T09:27Z,gP,2.079
2026-08-29T14:44Z,g95e5,1.789
2026-08-29T14:44Z,gA,1.984
2026-08-29T14:44Z,gP,2.059
2026-08-29T22:51Z,g95e5,1.819
2026-08-29T22:51Z,gA,2.014
2026-08-29T22:51Z,gP,2.089
2026-08-29T22:51Z,g98e5,1.944
2026-08-30T11:12Z,g95e5,1.809
2026-08-30T11:12Z,gA,2.004
2026-08-30T11:12Z,gP,2.079
