ts,combustible,precio
2026-08-18T05:18Z,gA,1.889
2026-08-18T05:18Z,gP,1.991
2026-08-18T05:18Z,g98e5,1.914
2026-08-18T21:11Z,gA,1.909
2026-08-18T21:11Z,gP,2.011
2026-08-18T21:11Z,g98e5,1.924
2026-08-20T21:16Z,g95e5,1.779
2026-08-20T21:16Z,gA,1.929
2026-08-20T21:16Z,gP,2.031
2026-08-20T21:16Z,g98e5,1.934
2026-08-21T21:12Z,g95e5,1.789
2026-08-21T21:12Z,g98e5,1.944
2026-08-25T05:21Z,gA,1.919
2026-08-25T05:21Z,gP,2.021
2026-08-25T21:15Z,g95e5,1.799
2026-08-25T21:15Z,gA,1.929
2026-08-25T21:15Z,gP,2.031
2026-08-25T21:15Z,g98e5,1.954
2026-08-27T13:12Z,gA,1.909
2026-08-27T13:12Z,gP,2.011
