ts,combustible,precio
2026-08-17T12:16Z,g95e5,1.789
2026-08-17T12:16Z,gA,1.899
2026-08-18T12:18Z,g95e5,1.799
2026-08-18T12:18Z,gA,1.909
2026-08-19T12:18Z,g95e5,1.789
2026-08-19T12:18Z,gA,1.899
2026-08-20T12:21Z,g95e5,1.799
2026-08-21T12:20Z,gA,1.909
2026-08-24T11:16Z,g95e5,1.809
2026-08-24T11:16Z,gA,1.929
2026-08-25T12:21Z,gA,1.935
2026-08-28T19:40Z,g95e5,1.819
2026-08-28T19:40Z,gA,1.929
2026-08-31T17:43Z,gA,1.925
2026-09-01T17:01Z,g95e5,1.859
2026-09-01T17:01Z,gA,1.829
2026-09-02T14:46Z,gA,1.839
