ts,combustible,precio
2026-08-18T11:14Z,g95e5,1.619
2026-08-19T07:28Z,g95e5,1.629
2026-08-19T07:28Z,gA,1.717
2026-08-19T09:20Z,g95e5,1.619
2026-08-19T09:20Z,gA,1.697
2026-08-19T11:13Z,g95e5,1.629
2026-08-19T11:13Z,gA,1.717
2026-08-19T13:35Z,g95e5,1.619
2026-08-19T13:35Z,gA,1.697
2026-08-19T15:19Z,g95e5,1.629
2026-08-19T15:19Z,gA,1.717
2026-08-19T17:15Z,g95e5,1.619
2026-08-19T17:15Z,gA,1.697
2026-08-19T18:15Z,g95e5,1.629
2026-08-19T18:15Z,gA,1.717
2026-08-23T22:09Z,g95e5,1.649
2026-08-23T22:09Z,gA,1.737
2026-09-01T01:28Z,g95e5,1.719
2026-09-01T01:28Z,gA,1.687
2026-09-01T12:09Z,g95e5,1.709
2026-09-01T12:09Z,gA,1.616
2026-09-01T17:01Z,gA,1.637
