ts,combustible,precio
2026-08-16T13:22Z,gA,1.955
2026-08-17T13:30Z,g95e5,1.835
2026-08-17T13:30Z,g98e5,2.005
2026-08-17T13:30Z,gB,1.685
2026-08-17T21:14Z,g95e5,1.855
2026-08-17T21:14Z,gA,1.995
2026-08-17T21:14Z,g98e5,2.055
2026-08-17T21:14Z,gB,1.695
2026-08-18T05:18Z,g95e5,1.835
2026-08-18T05:18Z,gA,1.955
2026-08-18T05:18Z,g98e5,2.005
2026-08-18T05:18Z,gB,1.685
2026-08-18T23:10Z,g95e5,1.855
2026-08-18T23:10Z,gA,1.995
2026-08-18T23:10Z,g98e5,2.055
2026-08-18T23:10Z,gB,1.695
2026-08-19T05:19Z,g95e5,1.835
2026-08-19T05:19Z,gA,1.955
2026-08-19T05:19Z,g98e5,2.005
2026-08-19T05:19Z,gB,1.685
2026-08-19T22:12Z,g95e5,1.855
2026-08-19T22:12Z,gA,1.995
2026-08-19T22:12Z,g98e5,2.035
2026-08-19T22:12Z,gB,1.715
2026-08-20T06:22Z,g95e5,1.845
2026-08-20T06:22Z,gA,1.965
2026-08-20T06:22Z,g98e5,2.025
2026-08-20T06:22Z,gB,1.695
2026-08-20T13:37Z,gA,1.975
2026-08-20T13:37Z,g98e5,2.015
2026-08-20T13:37Z,gB,1.705
2026-08-20T22:14Z,g95e5,1.895
2026-08-20T22:14Z,gA,1.995
2026-08-20T22:14Z,g98e5,2.055
2026-08-20T22:14Z,gB,1.755
2026-08-21T13:36Z,g95e5,1.875
2026-08-21T13:36Z,gA,1.975
2026-08-21T13:36Z,g98e5,2.025
2026-08-21T22:10Z,g95e5,1.895
2026-08-21T22:10Z,gA,1.995
2026-08-21T22:10Z,g98e5,2.055
2026-08-21T22:10Z,gB,1.795
2026-08-22T05:16Z,g95e5,1.875
2026-08-22T05:16Z,gA,1.975
2026-08-22T05:16Z,g98e5,2.025
2026-08-22T05:16Z,gB,1.755
2026-08-22T12:13Z,gA,1.995
2026-08-22T23:09Z,g95e5,1.895
2026-08-22T23:09Z,gA,2.025
2026-08-22T23:09Z,g98e5,2.055
2026-08-22T23:09Z,gB,1.795
2026-08-23T05:18Z,g95e5,1.875
2026-08-23T05:18Z,gA,1.995
2026-08-23T05:18Z,g98e5,2.025
2026-08-23T05:18Z,gB,1.755
2026-08-24T15:26Z,g95e5,1.865
2026-08-24T15:26Z,gA,1.985
2026-08-24T15:26Z,g98e5,2.035
2026-08-24T15:26Z,gB,1.695
2026-08-24T22:13Z,g95e5,1.895
2026-08-24T22:13Z,gA,1.995
2026-08-24T22:13Z,g98e5,2.055
2026-08-25T05:21Z,g95e5,1.865
2026-08-25T05:21Z,gA,1.985
2026-08-25T05:21Z,g98e5,2.035
2026-08-25T13:39Z,gA,2.025
2026-08-25T13:39Z,g98e5,2.025
2026-08-25T22:13Z,g95e5,1.895
2026-08-25T22:13Z,gA,2.055
2026-08-25T22:13Z,g98e5,2.055
2026-08-25T22:13Z,gB,1.735
2026-08-26T05:21Z,g95e5,1.865
2026-08-26T05:21Z,gA,2.025
2026-08-26T05:21Z,g98e5,2.025
2026-08-26T05:21Z,gB,1.695
2026-08-27T13:12Z,gA,2.015
2026-08-27T13:12Z,g98e5,2.035
2026-08-27T13:12Z,gB,1.665
2026-08-27T23:17Z,g95e5,1.855
2026-08-27T23:17Z,gA,1.985
2026-08-27T23:17Z,g98e5,2.025
2026-08-28T19:40Z,gA,1.975
2026-08-29T02:30Z,g95e5,1.895
2026-08-29T02:30Z,gA,1.995
2026-08-29T02:30Z,g98e5,2.055
2026-08-29T02:30Z,gB,1.695
2026-08-29T09:27Z,g95e5,1.855
2026-08-29T09:27Z,gA,1.975
2026-08-29T09:27Z,g98e5,2.025
2026-08-29T09:27Z,gB,1.665
2026-08-29T14:44Z,gA,1.995
2026-08-29T22:51Z,g95e5,1.895
2026-08-29T22:51Z,gA,2.055
2026-08-29T22:51Z,g98e5,2.055
2026-08-29T22:51Z,gB,1.695
2026-08-30T05:59Z,g95e5,1.845
2026-08-30T05:59Z,gA,1.995
2026-08-30T05:59Z,g98e5,2.019
2026-08-30T05:59Z,gB,1.665
2026-08-31T17:43Z,g95e5,1.865
2026-08-31T17:43Z,gA,1.975
2026-08-31T17:43Z,g98e5,2.025
2026-08-31T17:43Z,gB,1.645
2026-08-31T22:05Z,g95e5,1.895
2026-08-31T22:05Z,gA,1.995
2026-08-31T22:05Z,g98e5,2.055
2026-08-31T22:05Z,gB,1.695
2026-09-01T06:52Z,g95e5,1.865
2026-09-01T06:52Z,gA,1.975
2026-09-01T06:52Z,g98e5,2.025
2026-09-01T06:52Z,gB,1.645
2026-09-01T17:01Z,g95e5,1.965
2026-09-01T17:01Z,gA,1.875
2026-09-01T17:01Z,g98e5,2.065
2026-09-01T17:01Z,gB,1.655
2026-09-01T22:52Z,g95e5,1.995
2026-09-01T22:52Z,gA,1.895
2026-09-01T22:52Z,g98e5,2.095
2026-09-01T22:52Z,gB,1.695
2026-09-02T05:10Z,g95e5,1.965
2026-09-02T05:10Z,gA,1.875
2026-09-02T05:10Z,g98e5,2.065
2026-09-02T05:10Z,gB,1.655
2026-09-02T14:46Z,g95e5,1.955
2026-09-02T14:46Z,gA,1.865
2026-09-02T14:46Z,g98e5,2.095
2026-09-02T14:46Z,gB,1.645
2026-09-02T23:38Z,g95e5,1.985
2026-09-02T23:38Z,gA,1.895
2026-09-02T23:38Z,g98e5,2.125
2026-09-02T23:38Z,gB,1.695
2026-09-03T06:34Z,g95e5,1.955
2026-09-03T06:34Z,gA,1.865
2026-09-03T06:34Z,g98e5,2.095
2026-09-03T06:34Z,gB,1.645
2026-09-03T15:19Z,gA,1.915
2026-09-03T15:19Z,g98e5,2.115
2026-09-03T15:19Z,gB,1.745
2026-09-03T21:29Z,g95e5,1.995
2026-09-03T21:29Z,gA,1.955
2026-09-03T21:29Z,g98e5,2.155
2026-09-03T21:29Z,gB,1.795
2026-09-04T06:37Z,g95e5,1.955
2026-09-04T06:37Z,gA,1.915
2026-09-04T06:37Z,g98e5,2.115
2026-09-04T06:37Z,gB,1.745
2026-09-04T23:28Z,g95e5,2.039
2026-09-04T23:28Z,gA,1.959
2026-09-04T23:28Z,g98e5,2.235
2026-09-04T23:28Z,gB,1.799
2026-09-05T06:23Z,g95e5,1.995
2026-09-05T06:23Z,gA,1.935
2026-09-05T06:23Z,g98e5,2.199
2026-09-05T06:23Z,gB,1.759
2026-09-05T22:24Z,g95e5,2.039
2026-09-05T22:24Z,gA,1.959
2026-09-05T22:24Z,g98e5,2.235
2026-09-05T22:24Z,gB,1.799
2026-09-06T05:13Z,g95e5,1.995
2026-09-06T05:13Z,gA,1.935
2026-09-06T05:13Z,g98e5,2.199
2026-09-06T05:13Z,gB,1.759
2026-09-06T22:29Z,g95e5,2.039
2026-09-06T22:29Z,gA,1.959
2026-09-06T22:29Z,g98e5,2.235
2026-09-06T22:29Z,gB,1.799
2026-09-07T05:21Z,g95e5,1.995
2026-09-07T05:21Z,gA,1.935
2026-09-07T05:21Z,g98e5,2.199
2026-09-07T05:21Z,gB,1.759
2026-09-09T14:51Z,g95e5,1.985
2026-09-09T14:51Z,gA,1.925
2026-09-09T14:51Z,g98e5,2.135
2026-09-09T14:51Z,gB,1.775
2026-09-09T23:35Z,g95e5,1.995
2026-09-09T23:35Z,gA,1.955
2026-09-09T23:35Z,g98e5,2.155
2026-09-09T23:35Z,gB,1.795
2026-09-10T06:43Z,g95e5,1.985
2026-09-10T06:43Z,gA,1.925
2026-09-10T06:43Z,g98e5,2.135
2026-09-10T06:43Z,gB,1.775
2026-09-11T18:48Z,g95e5,2.015
2026-09-11T18:48Z,gA,1.945
2026-09-11T18:48Z,g98e5,2.175
2026-09-11T18:48Z,gB,1.785
2026-09-12T11:19Z,g95e5,2.035
2026-09-12T11:19Z,gA,1.975
2026-09-12T11:19Z,g98e5,2.185
2026-09-12T11:19Z,gB,1.875
2026-09-12T21:44Z,g95e5,2.055
2026-09-12T21:44Z,gA,1.995
2026-09-12T21:44Z,g98e5,2.195
2026-09-12T21:44Z,gB,1.895
2026-09-13T21:51Z,gA,2.015
2026-09-14T07:16Z,g95e5,2.035
2026-09-14T07:16Z,gA,1.995
2026-09-14T07:16Z,g98e5,2.175
2026-09-14T07:16Z,gB,1.865
2026-09-14T14:29Z,g95e5,2.075
2026-09-14T14:29Z,gA,2.015
2026-09-14T14:29Z,g98e5,2.215
2026-09-14T22:48Z,g95e5,2.095
2026-09-14T22:48Z,gA,2.055
2026-09-14T22:48Z,g98e5,2.255
2026-09-14T22:48Z,gB,1.895
2026-09-15T06:51Z,g95e5,2.075
2026-09-15T06:51Z,gA,2.015
2026-09-15T06:51Z,g98e5,2.215
2026-09-15T06:51Z,gB,1.865
2026-09-15T23:14Z,g95e5,2.095
2026-09-15T23:14Z,gA,2.055
2026-09-15T23:14Z,g98e5,2.255
2026-09-15T23:14Z,gB,1.895
2026-09-16T06:55Z,g95e5,2.075
2026-09-16T06:55Z,gA,2.015
2026-09-16T06:55Z,g98e5,2.215
2026-09-16T06:55Z,gB,1.865
2026-09-16T23:19Z,g95e5,2.085
2026-09-16T23:19Z,gA,2.055
2026-09-16T23:19Z,g98e5,2.225
2026-09-16T23:19Z,gB,1.895
2026-09-18T15:17Z,g95e5,2.065
2026-09-18T15:17Z,gA,2.035
2026-09-18T15:17Z,g98e5,2.215
2026-09-18T21:19Z,g95e5,2.075
2026-09-18T21:19Z,gA,2.065
2026-09-18T21:19Z,g98e5,2.245
2026-09-18T21:19Z,gB,1.905
2026-09-20T16:34Z,g95e5,2.065
2026-09-20T16:34Z,gA,2.045
2026-09-20T16:34Z,g98e5,2.225
2026-09-20T21:58Z,g95e5,2.095
2026-09-20T21:58Z,gA,2.075
2026-09-20T21:58Z,g98e5,2.255
2026-09-20T21:58Z,gB,1.955
2026-09-21T07:19Z,g95e5,2.065
2026-09-21T07:19Z,gA,2.045
