ts,combustible,precio
2026-08-18T09:19Z,gA,1.959
2026-08-18T09:19Z,gP,2.039
2026-08-19T09:20Z,g95e5,1.799
2026-08-19T09:20Z,gA,1.979
2026-08-19T09:20Z,gP,2.049
2026-08-19T09:20Z,g98e5,1.929
2026-08-21T09:23Z,g95e5,1.809
2026-08-21T09:23Z,g98e5,1.939
2026-08-24T08:33Z,g95e5,1.819
2026-08-24T08:33Z,gP,2.059
2026-08-24T08:33Z,g98e5,1.959
2026-08-25T10:19Z,g95e5,1.809
2026-08-25T10:19Z,gA,1.959
2026-08-25T10:19Z,gP,2.049
2026-08-25T10:19Z,g98e5,1.949
2026-08-26T11:18Z,g95e5,1.815
2026-08-26T11:18Z,gP,2.055
2026-08-27T13:12Z,g95e5,1.810
2026-08-27T13:12Z,gA,1.949
2026-08-27T13:12Z,gP,2.039
2026-08-28T19:40Z,g95e5,1.815
2026-08-28T19:40Z,gA,1.939
2026-08-28T19:40Z,g98e5,1.955
2026-08-31T10:09Z,g95e5,1.835
2026-08-31T10:09Z,gA,1.919
2026-08-31T10:09Z,gP,2.009
2026-08-31T10:09Z,g98e5,1.965
2026-09-01T12:09Z,g95e5,1.899
2026-09-01T12:09Z,gA,1.799
2026-09-01T12:09Z,gP,1.889
2026-09-01T12:09Z,g98e5,2.019
2026-09-02T10:01Z,gA,1.899
2026-09-02T10:01Z,gP,1.939
2026-09-03T11:47Z,g95e5,1.919
2026-09-03T11:47Z,g98e5,2.029
2026-09-04T11:48Z,gP,1.959
2026-09-04T11:48Z,g98e5,2.039
2026-09-07T10:50Z,g95e5,1.929
2026-09-07T10:50Z,gA,1.889
2026-09-07T10:50Z,gP,1.969
2026-09-07T10:50Z,g98e5,2.049
2026-09-08T11:48Z,g95e5,1.949
2026-09-08T11:48Z,gA,1.895
2026-09-08T11:48Z,g98e5,2.059
2026-09-09T10:12Z,g95e5,1.959
2026-09-09T10:12Z,g98e5,2.069
2026-09-10T11:54Z,gA,1.909
2026-09-10T11:54Z,gP,1.985
2026-09-11T11:53Z,g95e5,1.979
2026-09-11T11:53Z,gA,1.919
2026-09-11T11:53Z,gP,2.029
2026-09-11T11:53Z,g98e5,2.089
2026-09-12T11:19Z,g95e5,1.989
2026-09-12T11:19Z,gA,1.949
2026-09-12T11:19Z,gP,2.039
2026-09-12T11:19Z,g98e5,2.099
2026-09-14T14:29Z,g95e5,2.005
2026-09-14T14:29Z,gA,1.968
2026-09-14T14:29Z,gP,2.059
2026-09-14T14:29Z,g98e5,2.119
2026-09-15T12:17Z,g95e5,2.019
2026-09-15T12:17Z,gA,1.989
2026-09-15T12:17Z,gP,2.079
2026-09-15T12:17Z,g98e5,2.139
2026-09-16T12:16Z,g95e5,2.025
2026-09-16T12:16Z,gA,1.999
2026-09-16T12:16Z,gP,2.099
2026-09-16T12:16Z,g98e5,2.149
2026-09-17T12:49Z,gA,2.035
2026-09-17T12:49Z,gP,2.125
2026-09-17T12:49Z,g98e5,2.139
2026-09-21T14:36Z,g95e5,2.029
2026-09-21T14:36Z,gP,2.119
2026-09-21T14:36Z,g98e5,2.149
2026-09-22T12:10Z,g95e5,2.025
2026-09-22T12:10Z,gA,2.015
2026-09-22T12:10Z,gP,2.129
2026-09-22T12:10Z,g98e5,2.169
2026-09-23T13:04Z,g95e5,2.039
2026-09-23T13:04Z,gA,1.999
2026-09-24T10:36Z,g95e5,2.029
2026-09-24T10:36Z,gA,2.005
2026-09-24T10:36Z,gP,2.099
2026-09-24T10:36Z,g98e5,2.165
