ts,combustible,precio
2026-08-17T22:11Z,g95e5,1.795
2026-08-17T22:11Z,gA,1.895
2026-08-17T22:11Z,gP,1.955
2026-08-17T22:11Z,g98e5,1.915
2026-08-17T22:11Z,g95e5p,1.875
2026-08-18T22:09Z,gA,1.905
2026-08-18T22:09Z,gP,1.965
2026-08-18T22:09Z,glp,1.159
2026-08-19T22:12Z,g95e5,1.805
2026-08-19T22:12Z,gA,1.925
2026-08-19T22:12Z,gP,1.985
2026-08-19T22:12Z,g98e5,1.925
2026-08-19T22:12Z,g95e5p,1.885
2026-08-20T22:14Z,gA,1.915
2026-08-20T22:14Z,g98e5,1.935
2026-08-21T22:10Z,gP,1.975
2026-08-21T22:10Z,g98e5,1.925
2026-08-24T22:13Z,g95e5,1.809
2026-08-24T22:13Z,gA,1.929
2026-08-24T22:13Z,gP,1.989
2026-08-24T22:13Z,g98e5,1.929
2026-08-24T22:13Z,g95e5p,1.889
2026-08-25T22:13Z,glp,1.165
