ts,combustible,precio
2026-08-16T13:22Z,g95e5,1.805
2026-08-16T13:22Z,gA,1.939
2026-08-16T16:10Z,gA,1.929
2026-08-17T08:28Z,gA,1.939
2026-08-17T10:19Z,g95e5,1.815
2026-08-17T11:14Z,gA,1.929
2026-08-17T13:30Z,g95e5,1.805
2026-08-17T13:30Z,gA,1.939
2026-08-17T16:13Z,gA,1.929
2026-08-17T22:11Z,g95e5,1.815
2026-08-17T22:11Z,gA,1.939
2026-08-17T22:11Z,g98e5,1.935
2026-08-17T22:11Z,gB,1.729
2026-08-18T11:14Z,g95e5,1.825
2026-08-18T13:34Z,gA,1.949
2026-08-18T14:20Z,g95e5,1.815
2026-08-18T15:19Z,gA,1.939
2026-08-18T22:09Z,gA,1.929
2026-08-18T22:09Z,glp,1.165
2026-08-18T22:09Z,gB,1.734
2026-08-19T10:16Z,gA,1.939
2026-08-19T13:35Z,g95e5,1.825
2026-08-19T13:35Z,gA,1.929
2026-08-19T16:16Z,g95e5,1.815
2026-08-19T22:12Z,g95e5,1.825
2026-08-19T22:12Z,gA,1.949
2026-08-19T22:12Z,g98e5,1.945
2026-08-19T22:12Z,gB,1.754
2026-08-20T07:31Z,gA,1.959
2026-08-20T09:21Z,g95e5,1.835
2026-08-20T10:17Z,gA,1.949
2026-08-20T12:21Z,g95e5,1.825
2026-08-20T12:21Z,gA,1.959
2026-08-20T14:23Z,g95e5,1.835
2026-08-20T16:19Z,gA,1.949
2026-08-20T17:17Z,g95e5,1.825
2026-08-20T22:14Z,g98e5,1.955
2026-08-20T22:14Z,gB,1.735
2026-08-21T09:23Z,gA,1.959
2026-08-21T10:17Z,g95e5,1.835
2026-08-21T13:36Z,g95e5,1.825
2026-08-21T13:36Z,gA,1.949
2026-08-21T22:10Z,g98e5,1.945
2026-08-22T08:14Z,gA,1.959
2026-08-22T10:11Z,g95e5,1.835
2026-08-22T12:13Z,gA,1.949
2026-08-22T14:09Z,g95e5,1.825
2026-08-22T14:09Z,gA,1.959
2026-08-22T16:09Z,gA,1.949
2026-08-23T08:14Z,gA,1.959
2026-08-23T10:11Z,g95e5,1.835
2026-08-23T11:10Z,gA,1.949
2026-08-23T14:12Z,g95e5,1.825
2026-08-23T14:12Z,gA,1.959
2026-08-23T15:10Z,g95e5,1.835
2026-08-23T17:11Z,gA,1.949
2026-08-23T18:10Z,g95e5,1.825
2026-08-24T08:33Z,gA,1.959
2026-08-24T11:16Z,gA,1.949
2026-08-24T12:20Z,g95e5,1.835
2026-08-24T13:57Z,gA,1.959
2026-08-24T15:26Z,g95e5,1.825
2026-08-24T16:21Z,gA,1.949
2026-08-24T22:13Z,g95e5,1.829
2026-08-24T22:13Z,gA,1.959
2026-08-24T22:13Z,g98e5,1.949
2026-08-24T22:13Z,gB,1.740
2026-08-25T09:23Z,g95e5,1.839
2026-08-25T12:21Z,g95e5,1.829
2026-08-25T14:32Z,g95e5,1.839
2026-08-25T17:21Z,g95e5,1.829
2026-08-25T22:13Z,glp,1.169
2026-08-26T09:28Z,g95e5,1.839
2026-08-26T12:23Z,g95e5,1.829
2026-08-26T14:32Z,g95e5,1.839
2026-08-26T18:32Z,g95e5,1.829
2026-08-27T02:19Z,gA,1.955
2026-08-27T02:19Z,gB,1.730
2026-08-27T23:17Z,gA,1.939
2026-08-27T23:17Z,g98e5,1.959
2026-08-27T23:17Z,gB,1.735
2026-08-29T02:30Z,gA,1.919
2026-08-29T02:30Z,g98e5,1.949
2026-08-29T02:30Z,gB,1.725
2026-08-29T14:44Z,g95e5,1.839
2026-08-29T17:57Z,g95e5,1.829
2026-08-30T11:12Z,g95e5,1.839
2026-08-30T18:52Z,g95e5,1.829
2026-08-31T10:09Z,g95e5,1.839
2026-08-31T17:43Z,g95e5,1.829
