ts,combustible,precio
2026-08-21T05:21Z,g95e5,1.669
2026-08-21T05:21Z,gA,1.789
2026-08-21T05:21Z,gP,1.829
2026-08-21T05:21Z,g98e5,1.829
2026-08-28T19:40Z,g95e5,1.619
2026-08-28T19:40Z,gA,1.769
2026-08-28T19:40Z,gP,1.799
2026-08-28T19:40Z,g98e5,1.799
2026-09-02T05:10Z,g95e5,1.699
2026-09-02T05:10Z,gA,1.699
2026-09-02T05:10Z,gP,1.739
2026-09-09T05:26Z,g95e5,1.849
2026-09-09T05:26Z,gA,1.739
2026-09-09T05:26Z,gP,1.769
2026-09-09T05:26Z,g98e5,1.899
2026-09-17T12:49Z,g95e5,1.869
2026-09-17T12:49Z,gA,1.799
2026-09-17T12:49Z,gP,1.869
2026-09-17T12:49Z,g98e5,1.929
2026-09-21T07:19Z,g95e5,1.929
2026-09-21T07:19Z,gA,1.899
2026-09-21T07:19Z,gP,1.929
2026-09-21T07:19Z,g98e5,1.989
2026-09-23T07:22Z,g95e5,1.879
2026-09-23T07:22Z,gA,1.879
2026-09-23T07:22Z,gP,1.899
2026-09-23T07:22Z,g98e5,1.959
