ts,combustible,precio
2026-08-20T18:19Z,g95e5,1.799
2026-08-20T18:19Z,gA,1.919
2026-08-20T18:19Z,g98e5,1.929
2026-09-01T12:09Z,gA,1.799
2026-09-01T12:09Z,gP,1.899
2026-09-07T10:50Z,g95e5,1.889
2026-09-07T10:50Z,gA,1.819
2026-09-07T10:50Z,gP,1.889
2026-09-07T10:50Z,g98e5,1.959
2026-09-09T10:12Z,g95e5,1.929
2026-09-09T10:12Z,gA,1.849
2026-09-09T10:12Z,gP,1.929
2026-09-09T10:12Z,g98e5,1.999
2026-09-16T12:16Z,g95e5,1.999
2026-09-16T12:16Z,gA,1.989
2026-09-16T12:16Z,gP,2.049
2026-09-16T12:16Z,g98e5,2.099
2026-09-16T12:16Z,glp,1.075
2026-09-22T17:24Z,g95e5,2.099
2026-09-22T17:24Z,gA,1.999
2026-09-22T17:24Z,gP,2.089
2026-09-22T17:24Z,glp,1.169
2026-09-25T10:39Z,g95e5,2.049
2026-09-25T10:39Z,gA,2.025
