ts,combustible,precio
2026-08-17T07:41Z,g95e5,1.869
2026-08-17T07:41Z,gA,1.999
2026-08-17T07:41Z,gP,2.099
2026-08-17T07:41Z,g98e5,1.979
2026-08-17T07:41Z,g95e10,1.949
2026-08-18T10:15Z,g95e5,1.879
2026-08-18T10:15Z,gA,2.009
2026-08-18T10:15Z,gP,2.109
2026-08-18T10:15Z,g98e5,1.989
2026-08-18T10:15Z,g95e10,1.959
2026-08-20T07:31Z,g95e5,1.899
2026-08-20T07:31Z,gA,2.039
2026-08-20T07:31Z,gP,2.139
2026-08-20T07:31Z,g98e5,2.009
2026-08-20T07:31Z,g95e10,1.979
2026-08-31T10:09Z,g95e5,1.939
2026-08-31T10:09Z,g98e5,2.029
2026-08-31T10:09Z,g95e10,1.999
2026-09-01T12:09Z,g95e5,1.979
2026-09-01T12:09Z,gA,1.889
2026-09-01T12:09Z,gP,1.989
2026-09-01T12:09Z,g98e5,2.079
2026-09-01T12:09Z,g95e10,2.039
2026-09-02T10:01Z,g95e5,1.969
2026-09-02T10:01Z,gA,1.899
