ts,combustible,precio
2026-08-18T00:28Z,g95e5,1.759
2026-08-18T00:28Z,gA,1.899
2026-08-18T00:28Z,gP,1.939
2026-08-21T00:31Z,gA,1.919
2026-08-21T00:31Z,gP,1.959
2026-08-22T00:28Z,g95e5,1.799
2026-08-22T00:28Z,gA,1.939
2026-08-22T00:28Z,gP,1.979
2026-08-26T06:24Z,g95e5,1.749
2026-08-28T07:15Z,g95e5,1.769
2026-09-01T17:01Z,g95e5,1.839
2026-09-01T22:52Z,gA,1.899
2026-09-01T22:52Z,gP,1.899
2026-09-02T23:38Z,gA,1.859
2026-09-03T21:29Z,g95e5,1.859
2026-09-03T21:29Z,gA,1.839
2026-09-04T21:06Z,g95e5,1.889
2026-09-04T21:06Z,gA,1.859
