ts,combustible,precio
2026-08-16T15:09Z,g95e5,1.779
2026-08-16T16:10Z,gA,1.959
2026-08-16T18:10Z,g95e5,1.769
2026-08-16T19:12Z,gA,1.949
2026-08-17T06:26Z,gA,1.959
2026-08-17T08:28Z,gA,1.949
2026-08-17T09:27Z,g95e5,1.779
2026-08-17T11:14Z,gA,1.959
2026-08-17T13:30Z,g95e5,1.769
2026-08-17T14:15Z,gA,1.949
2026-08-17T22:11Z,g95e5,1.779
2026-08-17T22:11Z,gA,1.965
2026-08-17T22:11Z,gP,2.075
2026-08-17T22:11Z,g98e5,1.949
2026-08-17T22:11Z,gB,1.635
2026-08-18T10:15Z,g95e5,1.789
2026-08-18T13:34Z,g95e5,1.779
2026-08-18T13:34Z,gA,1.975
2026-08-18T16:16Z,gA,1.965
2026-08-18T22:09Z,gA,1.969
2026-08-18T22:09Z,gP,2.079
2026-08-18T22:09Z,gB,1.640
2026-08-19T09:20Z,gA,1.979
2026-08-19T13:35Z,g95e5,1.789
2026-08-19T13:35Z,gA,1.969
2026-08-19T15:19Z,gA,1.979
2026-08-19T16:16Z,g95e5,1.779
2026-08-19T18:15Z,gA,1.969
2026-08-19T22:12Z,g95e5,1.789
2026-08-19T22:12Z,gA,1.995
2026-08-19T22:12Z,gP,2.105
2026-08-19T22:12Z,g98e5,1.959
2026-08-19T22:12Z,gB,1.660
2026-08-20T09:21Z,g95e5,1.799
2026-08-20T09:21Z,gA,2.005
2026-08-20T12:21Z,g95e5,1.789
2026-08-20T12:21Z,gA,1.995
2026-08-20T14:23Z,g95e5,1.799
2026-08-20T14:23Z,gA,2.005
2026-08-20T17:17Z,g95e5,1.789
2026-08-20T17:17Z,gA,1.995
2026-08-20T22:14Z,gP,2.115
2026-08-20T22:14Z,g98e5,1.969
2026-08-20T22:14Z,gB,1.669
2026-08-21T09:23Z,g95e5,1.799
2026-08-21T13:36Z,g95e5,1.789
2026-08-21T14:22Z,gA,2.005
2026-08-21T16:17Z,g95e5,1.799
2026-08-21T17:17Z,gA,1.995
2026-08-21T19:18Z,g95e5,1.789
2026-08-21T22:10Z,gA,1.999
2026-08-21T22:10Z,gP,2.109
2026-08-21T22:10Z,g98e5,1.959
2026-08-22T08:14Z,g95e5,1.799
2026-08-22T08:14Z,gA,2.009
2026-08-22T12:13Z,g95e5,1.789
2026-08-22T12:13Z,gA,1.999
2026-08-22T14:09Z,gA,2.009
2026-08-22T15:09Z,g95e5,1.799
2026-08-22T16:09Z,gA,1.999
2026-08-22T18:11Z,g95e5,1.789
2026-08-23T09:15Z,g95e5,1.799
2026-08-23T12:13Z,g95e5,1.789
2026-08-23T15:10Z,gA,2.009
2026-08-23T17:11Z,g95e5,1.799
2026-08-23T17:11Z,gA,1.999
2026-08-23T19:13Z,g95e5,1.789
2026-08-24T05:27Z,gA,2.009
2026-08-24T08:33Z,gA,1.999
2026-08-24T09:34Z,g95e5,1.799
2026-08-24T12:20Z,g95e5,1.789
2026-08-24T13:57Z,gA,2.009
2026-08-24T16:21Z,gA,1.999
2026-08-24T22:13Z,g95e5,1.795
2026-08-24T22:13Z,gA,2.005
2026-08-24T22:13Z,gP,2.115
2026-08-24T22:13Z,g98e5,1.965
2026-08-24T22:13Z,gB,1.674
2026-08-25T08:27Z,g95e5,1.805
2026-08-25T11:15Z,g95e5,1.795
2026-08-25T11:15Z,gA,2.015
2026-08-25T14:32Z,gA,2.005
2026-08-25T15:32Z,g95e5,1.805
2026-08-25T18:20Z,g95e5,1.795
2026-08-26T09:28Z,g95e5,1.805
2026-08-26T09:28Z,gA,2.015
2026-08-26T12:23Z,g95e5,1.795
2026-08-26T12:23Z,gA,2.005
2026-08-26T14:32Z,gA,2.015
2026-08-26T16:08Z,g95e5,1.805
2026-08-26T18:32Z,g95e5,1.795
2026-08-26T18:32Z,gA,2.005
2026-08-27T02:19Z,gA,1.989
2026-08-27T02:19Z,gP,2.099
2026-08-27T02:19Z,gB,1.664
2026-08-27T23:17Z,gP,2.109
2026-08-27T23:17Z,g98e5,1.975
2026-08-27T23:17Z,gB,1.655
2026-08-28T07:15Z,gA,1.999
2026-08-28T19:40Z,gA,1.989
2026-08-29T02:30Z,gA,1.979
2026-08-29T02:30Z,gP,2.089
2026-08-29T02:30Z,g98e5,1.965
