ts,combustible,precio
2026-08-18T12:18Z,gA,1.889
2026-08-18T12:18Z,gP,1.994
2026-08-20T06:22Z,g95e5,1.794
2026-08-20T06:22Z,gA,1.919
2026-08-20T06:22Z,gP,2.024
2026-08-20T06:22Z,g95e5p,1.864
2026-08-28T19:40Z,gP,2.014
2026-08-28T19:40Z,g95e5p,1.849
2026-08-30T11:12Z,gA,1.924
2026-08-30T11:12Z,gP,2.019
2026-08-31T17:43Z,g95e5,1.824
2026-08-31T17:43Z,gA,1.934
2026-08-31T17:43Z,gP,2.029
2026-08-31T17:43Z,g95e5p,1.879
2026-09-02T14:46Z,g95e5,1.869
2026-09-02T14:46Z,gA,1.799
2026-09-02T14:46Z,gP,1.889
2026-09-02T14:46Z,g95e5p,1.919
2026-09-03T11:47Z,g95e5,1.889
2026-09-03T11:47Z,g95e5p,1.939
2026-09-03T23:36Z,g95e5,1.869
2026-09-03T23:36Z,g95e5p,1.919
2026-09-04T11:48Z,g95e5,1.914
2026-09-04T11:48Z,gA,1.859
2026-09-04T11:48Z,gP,1.949
2026-09-04T11:48Z,g95e5p,1.964
