ts,combustible,precio
2026-08-24T08:33Z,g95e5,1.639
2026-08-24T08:33Z,gA,1.767
2026-08-24T08:33Z,g98e5,1.899
2026-09-03T15:19Z,g95e5,1.629
2026-09-03T15:19Z,gA,1.647
2026-09-03T15:19Z,g98e5,1.849
2026-09-07T10:50Z,g95e5,1.679
2026-09-07T10:50Z,gA,1.697
2026-09-07T10:50Z,g98e5,1.899
2026-09-12T14:28Z,g95e5,1.729
2026-09-12T14:28Z,gA,1.747
2026-09-12T14:28Z,g98e5,1.929
2026-09-15T17:21Z,g95e5,1.769
2026-09-15T17:21Z,gA,1.769
2026-09-17T12:49Z,g95e5,1.829
2026-09-17T12:49Z,gA,1.829
2026-09-17T12:49Z,g98e5,1.979
