ts,combustible,precio
2026-08-18T07:28Z,g95e5,1.739
2026-08-18T07:28Z,gA,1.919
2026-08-18T07:28Z,gP,1.999
2026-08-18T07:28Z,g98e5,1.869
2026-08-20T07:31Z,g95e5,1.749
2026-08-20T07:31Z,gA,1.939
2026-08-20T07:31Z,gP,2.019
2026-08-20T07:31Z,g98e5,1.879
2026-08-26T09:28Z,g95e5,1.759
2026-08-26T09:28Z,g98e5,1.889
2026-08-31T10:09Z,gA,1.919
2026-08-31T10:09Z,gP,1.999
2026-09-02T10:01Z,g95e5,1.829
2026-09-02T10:01Z,gA,1.819
2026-09-02T10:01Z,gP,1.899
2026-09-02T10:01Z,g98e5,1.959
2026-09-03T11:47Z,g95e5,1.869
2026-09-03T11:47Z,gA,1.829
2026-09-03T11:47Z,gP,1.909
2026-09-03T11:47Z,g98e5,1.999
2026-09-04T11:48Z,gA,1.849
2026-09-04T11:48Z,gP,1.929
