ts,combustible,precio
2026-08-17T11:14Z,gA,1.739
2026-08-17T11:14Z,gB,1.389
2026-08-20T11:15Z,g95e5,1.589
2026-08-21T11:14Z,gA,1.759
2026-08-21T11:14Z,gB,1.399
2026-08-24T11:16Z,gA,1.769
2026-08-24T11:16Z,gB,1.409
2026-09-01T12:09Z,g95e5,1.699
2026-09-01T12:09Z,gA,1.719
2026-09-01T12:09Z,gB,1.389
2026-09-04T11:48Z,g95e5,1.739
2026-09-04T11:48Z,gB,1.419
2026-09-08T11:48Z,g95e5,1.749
2026-09-08T11:48Z,gB,1.439
2026-09-11T15:20Z,g95e5,1.769
2026-09-11T15:20Z,gA,1.729
2026-09-11T15:20Z,gB,1.469
2026-09-15T12:17Z,g95e5,1.789
2026-09-15T12:17Z,gA,1.769
2026-09-15T12:17Z,gB,1.499
2026-09-22T12:10Z,g95e5,1.809
2026-09-22T12:10Z,gA,1.809
2026-09-22T12:10Z,gB,1.519
