ts,combustible,precio
2026-08-17T23:11Z,g95e5,1.749
2026-08-17T23:11Z,gA,1.909
2026-08-17T23:11Z,gB,1.579
2026-08-18T23:10Z,g95e5,1.759
2026-08-18T23:10Z,gA,1.919
2026-08-18T23:10Z,gB,1.589
2026-08-19T23:11Z,gA,1.939
2026-08-19T23:11Z,gB,1.609
2026-08-27T02:19Z,gA,1.929
2026-08-27T02:19Z,gB,1.599
2026-08-29T02:30Z,gA,1.919
2026-08-29T02:30Z,gB,1.589
2026-09-01T01:28Z,g95e5,1.859
2026-09-01T01:28Z,gA,1.799
2026-09-01T01:28Z,gB,1.469
2026-09-01T22:52Z,g95e5,1.889
2026-09-01T22:52Z,gA,1.819
2026-09-01T22:52Z,gB,1.489
2026-09-02T23:38Z,g95e5,1.899
2026-09-02T23:38Z,gA,1.849
2026-09-02T23:38Z,gB,1.519
2026-09-03T23:36Z,g95e5,1.909
2026-09-03T23:36Z,gA,1.859
2026-09-03T23:36Z,gB,1.529
2026-09-04T23:28Z,g95e5,1.929
2026-09-04T23:28Z,gA,1.879
2026-09-04T23:28Z,gB,1.549
