ts,combustible,precio
2026-08-19T13:35Z,g95e5,1.829
2026-08-19T13:35Z,gA,1.909
2026-08-19T13:35Z,gP,1.999
2026-08-19T13:35Z,g98e5,1.959
2026-08-24T12:20Z,g95e5,1.839
2026-08-24T12:20Z,gA,1.929
2026-08-24T12:20Z,gP,2.019
2026-08-24T12:20Z,g98e5,1.969
2026-08-26T12:23Z,g95e5,1.849
2026-08-26T12:23Z,gA,1.949
2026-08-26T12:23Z,gP,2.039
2026-08-26T12:23Z,g98e5,1.979
2026-08-27T13:12Z,gA,1.939
2026-08-27T13:12Z,gP,2.019
2026-08-31T17:43Z,gA,1.919
2026-08-31T17:43Z,gP,1.999
2026-09-01T12:09Z,g95e5,1.899
2026-09-01T12:09Z,gA,1.809
2026-09-01T12:09Z,gP,1.899
2026-09-01T12:09Z,g98e5,2.029
2026-09-03T15:19Z,g95e5,1.919
2026-09-03T15:19Z,gA,1.829
2026-09-03T15:19Z,gP,1.909
2026-09-03T15:19Z,g98e5,2.049
