ts,combustible,precio
2026-08-17T22:11Z,gA,1.929
2026-08-17T22:11Z,gP,2.019
2026-08-18T22:09Z,g95e5,1.809
2026-08-18T22:09Z,gA,1.949
2026-08-18T22:09Z,gP,2.039
2026-08-18T22:09Z,g98e5,1.949
2026-08-19T22:12Z,gA,1.955
2026-08-19T22:12Z,gP,2.045
2026-08-20T22:14Z,g95e5,1.819
2026-08-20T22:14Z,gA,1.975
2026-08-20T22:14Z,gP,2.065
2026-08-20T22:14Z,g98e5,1.959
2026-08-21T22:10Z,gA,1.965
2026-08-21T22:10Z,gP,2.055
2026-08-25T22:13Z,g95e5,1.825
2026-08-25T22:13Z,gA,1.969
2026-08-25T22:13Z,gP,2.059
2026-08-25T22:13Z,g98e5,1.965
