ts,combustible,precio
2026-08-17T22:11Z,g95e5,1.795
2026-08-17T22:11Z,gA,1.899
2026-08-17T22:11Z,gP,1.959
2026-08-17T22:11Z,g98e5,1.965
2026-08-17T22:11Z,gB,1.635
2026-08-18T22:09Z,gA,1.915
2026-08-18T22:09Z,gP,1.975
2026-08-18T22:09Z,gB,1.640
2026-08-19T22:12Z,g95e5,1.805
2026-08-19T22:12Z,gA,1.939
2026-08-19T22:12Z,gP,1.999
2026-08-19T22:12Z,g98e5,1.975
2026-08-19T22:12Z,gB,1.660
2026-08-20T22:14Z,gP,2.009
2026-08-20T22:14Z,g98e5,1.985
2026-08-20T22:14Z,gB,1.659
2026-08-21T22:10Z,gA,1.945
2026-08-21T22:10Z,gP,2.005
2026-08-21T22:10Z,g98e5,1.975
2026-08-24T22:13Z,g95e5,1.809
2026-08-24T22:13Z,g98e5,1.979
2026-08-24T22:13Z,gB,1.664
2026-08-25T22:13Z,gA,1.959
2026-08-25T22:13Z,gP,2.019
2026-08-27T02:19Z,g95e5,1.805
2026-08-27T02:19Z,gA,1.939
2026-08-27T02:19Z,gP,1.999
2026-08-27T02:19Z,g98e5,1.975
2026-08-27T02:19Z,gB,1.654
2026-08-27T23:17Z,g95e5,1.815
2026-08-27T23:17Z,gA,1.935
2026-08-27T23:17Z,gP,2.005
2026-08-27T23:17Z,g98e5,1.995
2026-08-27T23:17Z,gB,1.649
2026-08-29T02:30Z,g95e5,1.805
2026-08-29T02:30Z,gA,1.925
2026-08-29T02:30Z,gP,1.985
2026-08-29T02:30Z,g98e5,1.975
2026-08-29T02:30Z,gB,1.639
