ts,combustible,precio
2026-08-17T13:30Z,gA,1.954
2026-08-17T13:30Z,gP,2.034
2026-08-20T13:37Z,g95e5,1.844
2026-08-20T13:37Z,gA,1.964
2026-08-20T13:37Z,gP,2.044
2026-08-20T13:37Z,g98e5,1.984
2026-08-21T13:36Z,gA,1.974
2026-08-21T13:36Z,gP,2.054
2026-08-28T19:40Z,g95e5,1.829
2026-08-28T19:40Z,gA,1.984
2026-08-28T19:40Z,gP,2.064
2026-08-28T19:40Z,g98e5,1.969
2026-09-01T01:28Z,g95e5,1.889
2026-09-01T01:28Z,gA,1.863
2026-09-01T01:28Z,gP,1.943
2026-09-01T01:28Z,g98e5,2.029
2026-09-01T17:01Z,gA,1.849
2026-09-01T17:01Z,gP,1.929
2026-09-02T14:46Z,g95e5,1.894
2026-09-02T14:46Z,gA,1.858
2026-09-02T14:46Z,gP,1.938
2026-09-02T14:46Z,g98e5,2.034
2026-09-03T15:19Z,gA,1.869
2026-09-03T15:19Z,gP,1.949
