ts,combustible,precio
2026-08-16T16:10Z,g95e5,1.794
2026-08-17T08:28Z,g95e5,1.784
2026-08-17T08:28Z,gA,1.904
2026-08-17T08:28Z,gP,2.004
2026-08-17T16:13Z,g95e5,1.794
2026-08-17T16:13Z,gA,1.894
2026-08-17T16:13Z,gP,1.994
2026-08-18T08:20Z,g95e5,1.814
2026-08-18T08:20Z,gA,1.904
2026-08-18T08:20Z,gP,2.004
2026-08-18T13:34Z,g95e5,1.784
2026-08-18T16:16Z,g95e5,1.794
2026-08-18T16:16Z,gA,1.894
2026-08-18T16:16Z,gP,1.994
2026-08-18T22:09Z,gA,1.914
2026-08-18T22:09Z,gP,2.014
2026-08-19T08:21Z,g95e5,1.784
2026-08-19T08:21Z,gA,1.904
2026-08-19T08:21Z,gP,2.004
2026-08-19T16:16Z,g95e5,1.794
2026-08-19T16:16Z,gA,1.914
2026-08-19T16:16Z,gP,2.014
2026-08-19T22:12Z,g95e5,1.814
2026-08-19T22:12Z,gA,1.924
2026-08-19T22:12Z,gP,2.024
2026-08-19T22:12Z,g98e5,1.974
2026-08-20T08:22Z,gA,1.914
2026-08-20T08:22Z,gP,2.014
2026-08-20T09:21Z,g95e5,1.804
2026-08-20T12:21Z,gA,1.924
2026-08-20T12:21Z,gP,2.024
2026-08-20T13:37Z,g95e5,1.814
2026-08-21T08:23Z,g95e5,1.824
2026-08-21T08:23Z,gA,1.914
2026-08-21T08:23Z,gP,2.014
2026-08-21T13:36Z,g95e5,1.814
2026-08-21T13:36Z,gA,1.934
2026-08-21T13:36Z,gP,2.034
2026-08-21T16:17Z,gA,1.924
2026-08-21T16:17Z,gP,2.024
2026-08-22T08:14Z,gA,1.914
2026-08-22T08:14Z,gP,2.014
2026-08-22T09:15Z,g95e5,1.804
2026-08-22T12:13Z,gA,1.924
2026-08-22T12:13Z,gP,2.024
2026-08-22T14:09Z,g95e5,1.814
2026-08-23T06:19Z,gA,1.934
2026-08-23T06:19Z,gP,2.034
2026-08-23T08:14Z,g95e5,1.804
2026-08-23T09:15Z,gA,1.924
2026-08-23T09:15Z,gP,2.024
2026-08-23T12:13Z,g95e5,1.814
2026-08-24T06:31Z,gA,1.934
2026-08-24T06:31Z,gP,2.034
2026-08-24T09:34Z,g95e5,1.804
2026-08-24T12:20Z,gA,1.924
2026-08-24T12:20Z,gP,2.024
2026-08-24T13:57Z,g95e5,1.814
2026-08-25T06:22Z,gA,1.914
2026-08-25T06:22Z,gP,2.014
2026-08-25T08:27Z,g95e5,1.804
2026-08-25T09:23Z,gA,1.924
2026-08-25T09:23Z,gP,2.024
2026-08-25T12:21Z,g95e5,1.814
2026-08-26T07:35Z,gA,1.914
2026-08-26T07:35Z,gP,2.014
2026-08-26T09:28Z,g95e5,1.804
2026-08-26T10:22Z,gA,1.924
2026-08-26T10:22Z,gP,2.024
2026-08-26T12:23Z,g95e5,1.814
2026-08-27T02:19Z,gP,2.014
2026-08-27T02:19Z,g98e5,1.964
2026-08-28T07:15Z,gA,1.914
2026-08-28T07:15Z,gP,2.004
2026-08-28T19:40Z,gA,1.919
2026-08-28T19:40Z,gP,2.009
2026-08-29T09:27Z,g95e5,1.824
2026-08-29T09:27Z,gA,1.929
2026-08-29T09:27Z,gP,2.019
2026-08-29T14:44Z,g95e5,1.814
2026-08-29T14:44Z,gA,1.919
2026-08-29T14:44Z,gP,2.009
2026-08-29T22:51Z,g95e5,1.844
2026-08-29T22:51Z,gA,1.959
2026-08-29T22:51Z,gP,2.049
2026-08-29T22:51Z,g98e5,1.994
2026-08-30T11:12Z,g95e5,1.834
2026-08-30T11:12Z,gA,1.969
2026-08-30T11:12Z,gP,2.059
2026-08-30T15:33Z,g95e5,1.844
2026-08-30T15:33Z,gA,1.959
2026-08-30T15:33Z,gP,2.049
2026-08-30T23:58Z,gA,1.939
2026-08-30T23:58Z,gP,2.029
