ts,combustible,precio
2026-08-18T08:20Z,gA,1.899
2026-08-18T08:20Z,gP,1.989
2026-08-19T08:21Z,g95e5,1.769
2026-08-19T08:21Z,g98e5,1.959
2026-08-20T08:22Z,g95e5,1.779
2026-08-20T08:22Z,gA,1.909
2026-08-20T08:22Z,gP,1.999
2026-08-20T08:22Z,g98e5,1.969
2026-08-20T08:22Z,gB,1.590
2026-08-21T08:23Z,gB,1.594
2026-08-22T08:14Z,g95e5,1.769
2026-08-22T08:14Z,gA,1.899
2026-08-22T08:14Z,gP,1.989
2026-08-22T08:14Z,g98e5,1.959
2026-08-22T08:14Z,gB,1.614
2026-08-24T11:16Z,gB,1.609
2026-08-25T08:27Z,gA,1.919
2026-08-25T08:27Z,gP,1.999
2026-08-25T08:27Z,g98e5,1.969
2026-08-26T09:28Z,gA,1.905
2026-08-26T09:28Z,gP,1.985
2026-08-27T13:12Z,g95e5,1.775
2026-08-27T13:12Z,gA,1.929
2026-08-27T13:12Z,gP,1.989
2026-08-27T13:12Z,g98e5,1.975
2026-08-28T19:40Z,g95e5,1.769
2026-08-28T19:40Z,gA,1.919
2026-08-28T19:40Z,gP,1.979
2026-08-28T19:40Z,g98e5,1.979
2026-08-31T10:09Z,g95e5,1.775
2026-08-31T10:09Z,gA,1.925
2026-08-31T10:09Z,gP,1.985
2026-08-31T10:09Z,g98e5,1.985
2026-09-01T12:09Z,g95e5,1.836
2026-09-01T12:09Z,gA,1.794
2026-09-01T12:09Z,gP,1.864
2026-09-01T12:09Z,g98e5,2.046
2026-09-02T10:01Z,g95e5,1.855
2026-09-02T10:01Z,gA,1.785
2026-09-02T10:01Z,gP,1.855
2026-09-02T10:01Z,g98e5,1.999
2026-09-02T10:01Z,gB,1.618
2026-09-03T11:47Z,g95e5,1.879
2026-09-03T11:47Z,gA,1.819
2026-09-03T11:47Z,gP,1.889
2026-09-03T11:47Z,g98e5,2.023
2026-09-03T11:47Z,gB,1.628
